 time            vo1             vo2             vcmp            p1              p2             
 8.55828999e-05  4.22165542e-05  1.32997031e-02  1.50000198e+00  1.24349865e+00  0.00000000e+00 
 8.56000000e-05  4.22164872e-05  1.32961750e-02  1.50000110e+00  1.50000000e+00  0.00000000e+00 
 8.56009542e-05  4.22164869e-05  1.32903788e-02  1.49999955e+00  1.50000000e+00  0.00000000e+00 
 8.56028627e-05  4.22164862e-05  1.32904019e-02  1.49999952e+00  1.50000000e+00  0.00000000e+00 
 8.56066797e-05  4.22164849e-05  1.32904798e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.56143136e-05  4.22164823e-05  1.32906251e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.56295815e-05  4.22164770e-05  1.32909156e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.56601171e-05  4.22164665e-05  1.32914966e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.57211885e-05  4.22164454e-05  1.32926586e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.58433313e-05  4.22164032e-05  1.32949827e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.60876168e-05  4.22163189e-05  1.32996303e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.65761879e-05  4.22161502e-05  1.33089245e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.75533300e-05  4.22158132e-05  1.33275076e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.76000000e-05  4.22157971e-05  1.33283950e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 8.76007167e-05  4.22157968e-05  1.33224111e-02  1.49999757e+00  1.48925011e+00  0.00000000e+00 
 8.76021500e-05  4.22157964e-05  1.33223623e-02  1.49999752e+00  1.46775032e+00  0.00000000e+00 
 8.76050166e-05  4.22157954e-05  1.33223078e-02  1.49999752e+00  1.42475075e+00  0.00000000e+00 
 8.76107499e-05  4.22157934e-05  1.33223085e-02  1.49999749e+00  1.33875162e+00  0.00000000e+00 
 8.76204736e-05  4.22157900e-05  1.33326136e-02  1.49999738e+00  1.19289670e+00  0.00000000e+00 
 8.76326201e-05  4.22157858e-05  1.38130607e-02  1.49999607e+00  1.01069777e+00  0.00000000e+00 
 8.76367122e-05  4.22157844e-05  1.43332203e-02  1.49999556e+00  9.49316940e-01  0.00000000e+00 
 8.76438733e-05  4.22157820e-05  1.58308854e-02  1.49999561e+00  8.41900483e-01  0.00000000e+00 
 8.76518017e-05 -1.33053475e-01  1.84108375e-02  1.49999580e+00  7.22975121e-01  0.00000000e+00 
 8.76676584e-05 -1.31735033e-01  2.63215691e-02  1.49999620e+00  4.85124396e-01  0.00000000e+00 
 8.76766054e-05 -1.30800687e-01  3.19277364e-02  1.49999642e+00  3.50919224e-01  0.00000000e+00 
 8.76894845e-05 -1.30626559e-01  3.29724828e-02  1.49999665e+00  1.57732073e-01  0.00000000e+00 
 8.76984584e-05 -1.31630238e-01  2.69503957e-02  1.49999677e+00  2.31241118e-02  0.00000000e+00 
 8.77000000e-05 -1.31879077e-01  2.54571180e-02  1.49999677e+00  7.99360578e-15  0.00000000e+00 
 8.77005030e-05 -1.31867163e-01  2.55307552e-02  1.49999957e+00  0.00000000e+00  0.00000000e+00 
 8.77015091e-05 -1.31844036e-01  2.56673876e-02  1.49999963e+00  0.00000000e+00  0.00000000e+00 
 8.77031507e-05 -1.31807353e-01  2.58874787e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.77064337e-05 -1.31735703e-01  2.63173557e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.77129999e-05 -1.31598727e-01  2.71394214e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.77261321e-05 -1.31346512e-01  2.86525842e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.77500000e-05 -1.30946858e-01  3.10505674e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.77526265e-05 -1.30907712e-01  3.12852019e-02  1.49999961e+00  0.00000000e+00  3.93968048e-02 
 8.77578794e-05 -1.30831135e-01  3.17448856e-02  1.49999961e+00  0.00000000e+00  1.18190414e-01 
 8.77683852e-05 -1.30684843e-01  3.26226342e-02  1.49999961e+00  0.00000000e+00  2.75777633e-01 
 8.77796709e-05 -1.30537507e-01  3.35066196e-02  1.49999961e+00  0.00000000e+00  4.45063580e-01 
 8.77843159e-05 -1.30479577e-01  3.38541815e-02  1.49999961e+00  0.00000000e+00  5.14739159e-01 
 8.77924448e-05 -1.30381658e-01  3.44415604e-02  1.49999961e+00  0.00000000e+00  6.36671421e-01 
 8.78014445e-05 -7.49994504e-01  6.62889049e-02  1.49999961e+00  0.00000000e+00  7.71667855e-01 
 8.78103442e-05 -7.49980843e-01  6.63136938e-02  1.49999961e+00  0.00000000e+00  9.05162925e-01 
 8.78197541e-05 -7.49984159e-01  6.63220247e-02  1.49999961e+00  0.00000000e+00  1.04631131e+00 
 8.78330847e-05 -7.49984103e-01  6.63375429e-02  1.49999961e+00  0.00000000e+00  1.24627094e+00 
 8.78500000e-05 -7.49984023e-01  6.63557623e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.78526661e-05 -7.49984010e-01  6.63584671e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.78579984e-05 -7.49983984e-01  6.63637923e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.78686629e-05 -7.49983933e-01  6.63740590e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.78899919e-05 -7.49983828e-01  6.63932152e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.79326500e-05 -7.49983614e-01  6.64270113e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.80179661e-05 -7.49983175e-01  6.64818654e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.81885983e-05 -7.49982280e-01  6.65616134e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.85298627e-05 -7.49980465e-01  6.66632904e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.90728822e-05 -7.49977557e-01  6.67545708e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.98500000e-05 -7.49973386e-01  6.68217066e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.98600000e-05 -7.49973333e-01  6.68220859e-02  1.49999961e+00  0.00000000e+00  1.35000000e+00 
 8.98800000e-05 -7.49973225e-01  6.68228388e-02  1.49999961e+00  0.00000000e+00  1.05000000e+00 
 8.98845833e-05 -7.49973200e-01  6.68230102e-02  1.49999961e+00  0.00000000e+00  9.81250000e-01 
 8.98926042e-05 -7.49973157e-01  6.68233090e-02  1.49999961e+00  0.00000000e+00  8.60937500e-01 
 8.99014844e-05 -1.24979523e-01  6.68364631e-02  1.49999961e+00  0.00000000e+00  7.27734375e-01 
 8.99192448e-05 -1.24973866e-01  6.68706034e-02  1.49999961e+00  0.00000000e+00  4.61328125e-01 
 8.99500000e-05 -1.24963224e-01  6.69345122e-02  1.49999961e+00  0.00000000e+00  7.99360578e-15 
 8.99535521e-05 -1.24961952e-01  6.69422285e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.99606563e-05 -1.24959384e-01  6.69576230e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.99748646e-05 -1.24954250e-01  6.69882298e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.00000000e-05 -1.24945330e-01  6.70417680e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.00019172e-05 -1.24570155e-01  6.92924856e-02  1.50000244e+00  2.87580257e-02  0.00000000e+00 
 9.00057516e-05 -1.23825495e-01  7.37608686e-02  1.50000251e+00  8.62740772e-02  0.00000000e+00 
 9.00134204e-05 -1.23595660e-01  7.51398826e-02  1.50000259e+00  2.01306180e-01  0.00000000e+00 
 9.00193117e-05 -1.29060413e-01  4.23513413e-02  1.50000268e+00  2.89675598e-01  0.00000000e+00 
 9.00234896e-05 -1.30721692e-01  3.23836597e-02  1.50000276e+00  3.52344622e-01  0.00000000e+00 
 9.00280574e-05 -1.31286741e-01  2.89933511e-02  1.50000285e+00  4.20860419e-01  0.00000000e+00 
 9.00346381e-05 -1.31972112e-01  2.48807594e-02  1.50000298e+00  5.19570782e-01  0.00000000e+00 
 9.00414018e-05 -1.32577276e-01  2.12499083e-02  1.50000313e+00  6.21026871e-01  0.00000000e+00 
 9.00511838e-05  3.96449835e-05  1.71753816e-02  1.50000335e+00  7.67756718e-01  0.00000000e+00 
 9.00634411e-05  3.96446188e-05  1.41511254e-02  1.50000350e+00  9.51616763e-01  0.00000000e+00 
 9.00827530e-05  3.96443969e-05  1.31603652e-02  1.50000199e+00  1.24129434e+00  0.00000000e+00 
 9.01000000e-05  3.96443296e-05  1.31566458e-02  1.50000109e+00  1.50000000e+00  0.00000000e+00 
 9.01009596e-05  3.96443293e-05  1.31508530e-02  1.49999955e+00  1.50000000e+00  0.00000000e+00 
 9.01028787e-05  3.96443287e-05  1.31508765e-02  1.49999952e+00  1.50000000e+00  0.00000000e+00 
 9.01067169e-05  3.96443275e-05  1.31509550e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.01143933e-05  3.96443251e-05  1.31511014e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.01297462e-05  3.96443203e-05  1.31513944e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.01604519e-05  3.96443106e-05  1.31519802e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.02218633e-05  3.96442912e-05  1.31531519e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.03446862e-05  3.96442525e-05  1.31554952e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.05903319e-05  3.96441751e-05  1.31601815e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.10816233e-05  3.96440203e-05  1.31695529e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.20642061e-05  3.96437104e-05  1.31882904e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.21000000e-05  3.96436991e-05  1.31889728e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.21005791e-05  3.96436989e-05  1.31829945e-02  1.49999758e+00  1.49131323e+00  0.00000000e+00 
 9.21017374e-05  3.96436986e-05  1.31829475e-02  1.49999751e+00  1.47393970e+00  0.00000000e+00 
 9.21040538e-05  3.96436978e-05  1.31829061e-02  1.49999753e+00  1.43919264e+00  0.00000000e+00 
 9.21086868e-05  3.96436964e-05  1.31828415e-02  1.49999750e+00  1.36969851e+00  0.00000000e+00 
 9.21179527e-05  3.96436934e-05  1.31863235e-02  1.49999744e+00  1.23071025e+00  0.00000000e+00 
 9.21319333e-05  3.96436890e-05  1.36082945e-02  1.49999629e+00  1.02100077e+00  0.00000000e+00 
 9.21378731e-05  3.96436871e-05  1.43840667e-02  1.49999548e+00  9.31903337e-01  0.00000000e+00 
 9.21413919e-05  3.96436860e-05  1.50840421e-02  1.49999563e+00  8.79121978e-01  0.00000000e+00 
 9.21459032e-05  3.96436846e-05  1.62591672e-02  1.49999570e+00  8.11452533e-01  0.00000000e+00 
 9.21523091e-05 -1.33044266e-01  1.84696394e-02  1.49999583e+00  7.15363133e-01  0.00000000e+00 
 9.21651210e-05 -1.32006533e-01  2.46959152e-02  1.49999615e+00  5.23184334e-01  0.00000000e+00 
 9.21736326e-05 -1.31136213e-01  2.99179393e-02  1.49999636e+00  3.95510672e-01  0.00000000e+00 
 9.21833016e-05 -1.30354438e-01  3.46085722e-02  1.49999655e+00  2.50475719e-01  0.00000000e+00 
 9.21933540e-05 -1.30976349e-01  3.08769719e-02  1.49999670e+00  9.96896537e-02  0.00000000e+00 
 9.22000000e-05 -1.31891431e-01  2.53864835e-02  1.49999678e+00  7.99360578e-15  0.00000000e+00 
 9.22009269e-05 -1.31869727e-01  2.55167712e-02  1.49999959e+00  0.00000000e+00  0.00000000e+00 
 9.22027808e-05 -1.31828467e-01  2.57646761e-02  1.49999962e+00  0.00000000e+00  0.00000000e+00 
 9.22064884e-05 -1.31747893e-01  2.62477778e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.22139038e-05 -1.31594673e-01  2.71670980e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.22287345e-05 -1.31315108e-01  2.88443508e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.22500000e-05 -1.30964466e-01  3.09482085e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.22529661e-05 -1.30920578e-01  3.12115726e-02  1.49999961e+00  0.00000000e+00  4.44921973e-02 
 9.22588984e-05 -1.30834798e-01  3.17262546e-02  1.49999961e+00  0.00000000e+00  1.33476592e-01 
 9.22707630e-05 -1.30671857e-01  3.27038836e-02  1.49999961e+00  0.00000000e+00  3.11445381e-01 
 9.22782272e-05 -1.30574950e-01  3.32850990e-02  1.49999961e+00  0.00000000e+00  4.23408162e-01 
 9.22866939e-05 -1.30469993e-01  3.39150449e-02  1.49999961e+00  0.00000000e+00  5.50407870e-01 
 9.23000068e-05 -7.49990847e-01  6.62918114e-02  1.49999961e+00  0.00000000e+00  7.50101967e-01 
 9.23122822e-05 -7.49981152e-01  6.63168945e-02  1.49999961e+00  0.00000000e+00  9.34232690e-01 
 9.23251416e-05 -7.49983323e-01  6.63301869e-02  1.49999961e+00  0.00000000e+00  1.12712383e+00 
 9.23446515e-05 -7.49983235e-01  6.63518107e-02  1.49999961e+00  0.00000000e+00  1.41977235e+00 
 9.23500000e-05 -7.49983210e-01  6.63573625e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.23539020e-05 -7.49983191e-01  6.63612784e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.23617059e-05 -7.49983153e-01  6.63689348e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.23773139e-05 -7.49983077e-01  6.63834665e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.24085297e-05 -7.49982922e-01  6.64098750e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.24709614e-05 -7.49982605e-01  6.64545556e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.25958247e-05 -7.49981955e-01  6.65230233e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.28455515e-05 -7.49980634e-01  6.66158458e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.33435743e-05 -7.49977973e-01  6.67246928e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.39707367e-05 -7.49974609e-01  6.67962982e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.43500000e-05 -7.49972572e-01  6.68192250e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.43600000e-05 -7.49972519e-01  6.68196243e-02  1.49999961e+00  0.00000000e+00  1.35000000e+00 
 9.43800000e-05 -7.49972411e-01  6.68204165e-02  1.49999961e+00  0.00000000e+00  1.05000000e+00 
 9.43845833e-05 -7.49972387e-01  6.68205968e-02  1.49999961e+00  0.00000000e+00  9.81250000e-01 
 9.43926042e-05 -7.49972343e-01  6.68209111e-02  1.49999961e+00  0.00000000e+00  8.60937500e-01 
 9.44014844e-05 -1.24978724e-01  6.68347524e-02  1.49999961e+00  0.00000000e+00  7.27734375e-01 
 9.44192448e-05 -1.24972772e-01  6.68706728e-02  1.49999961e+00  0.00000000e+00  4.61328125e-01 
 9.44500000e-05 -1.24961568e-01  6.69379027e-02  1.49999961e+00  0.00000000e+00  7.99360578e-15 
 9.44535521e-05 -1.24960239e-01  6.69460191e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.44606563e-05 -1.24957538e-01  6.69622113e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.44748646e-05 -1.24952140e-01  6.69944019e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.45000000e-05 -1.24942750e-01  6.70507030e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.45019172e-05 -1.24567612e-01  6.93014736e-02  1.50000244e+00  2.87574334e-02  0.00000000e+00 
 9.45057515e-05 -1.23822834e-01  7.37701309e-02  1.50000251e+00  8.62723001e-02  0.00000000e+00 
 9.45134201e-05 -1.23590881e-01  7.51618398e-02  1.50000259e+00  2.01302034e-01  0.00000000e+00 
 9.45193234e-05 -1.29045136e-01  4.24365197e-02  1.50000269e+00  2.89850884e-01  0.00000000e+00 
 9.45235093e-05 -1.30695605e-01  3.25334656e-02  1.50000276e+00  3.52639840e-01  0.00000000e+00 
 9.45280842e-05 -1.31260552e-01  2.91437770e-02  1.50000285e+00  4.21263223e-01  0.00000000e+00 
 9.45347263e-05 -1.31951605e-01  2.49974595e-02  1.50000298e+00  5.20894042e-01  0.00000000e+00 
 9.45415340e-05 -1.32558936e-01  2.13533782e-02  1.50000314e+00  6.23010663e-01  0.00000000e+00 
 9.45512168e-05  4.13621164e-05  1.73320805e-02  1.50000336e+00  7.68252666e-01  0.00000000e+00 
 9.45636003e-05  4.13617468e-05  1.42947228e-02  1.50000350e+00  9.54004922e-01  0.00000000e+00 
 9.45829287e-05  4.13615244e-05  1.33280575e-02  1.50000197e+00  1.24393047e+00  0.00000000e+00 
 9.46000000e-05  4.13614579e-05  1.33245656e-02  1.50000110e+00  1.50000000e+00  0.00000000e+00 
 9.46009532e-05  4.13614576e-05  1.33187687e-02  1.49999955e+00  1.50000000e+00  0.00000000e+00 
 9.46028596e-05  4.13614570e-05  1.33187917e-02  1.49999952e+00  1.50000000e+00  0.00000000e+00 
 9.46066723e-05  4.13614557e-05  1.33188695e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.46142978e-05  4.13614532e-05  1.33190145e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.46295488e-05  4.13614482e-05  1.33193046e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.46600507e-05  4.13614382e-05  1.33198846e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.47210546e-05  4.13614182e-05  1.33210448e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.48430624e-05  4.13613781e-05  1.33233649e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.50870780e-05  4.13612979e-05  1.33280049e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.55751092e-05  4.13611375e-05  1.33372836e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.65511715e-05  4.13608171e-05  1.33558360e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.66000000e-05  4.13608010e-05  1.33567639e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.66007440e-05  4.13608008e-05  1.33507789e-02  1.49999757e+00  1.48884067e+00  0.00000000e+00 
 9.66022319e-05  4.13608003e-05  1.33507296e-02  1.49999752e+00  1.46652200e+00  0.00000000e+00 
 9.66052077e-05  4.13607993e-05  1.33506728e-02  1.49999752e+00  1.42188466e+00  0.00000000e+00 
 9.66111593e-05  4.13607974e-05  1.33506999e-02  1.49999749e+00  1.33261000e+00  0.00000000e+00 
 9.66203968e-05  4.13607943e-05  1.33606541e-02  1.49999738e+00  1.19404856e+00  0.00000000e+00 
 9.66328134e-05  4.13607903e-05  1.38609168e-02  1.49999604e+00  1.00779892e+00  0.00000000e+00 
 9.66368692e-05  4.13607889e-05  1.43862216e-02  1.49999556e+00  9.46961625e-01  0.00000000e+00 
 9.66439669e-05  4.13607866e-05  1.58840311e-02  1.49999562e+00  8.40496353e-01  0.00000000e+00 
 9.66518251e-05 -1.33046692e-01  1.84482775e-02  1.49999580e+00  7.22624088e-01  0.00000000e+00 
 9.66675414e-05 -1.31741461e-01  2.62798765e-02  1.49999620e+00  4.86879558e-01  0.00000000e+00 
 9.66764654e-05 -1.30809622e-01  3.18709062e-02  1.49999642e+00  3.53019403e-01  0.00000000e+00 
 9.66894020e-05 -1.30616161e-01  3.30316394e-02  1.49999665e+00  1.58969516e-01  0.00000000e+00 
 9.66983375e-05 -1.31612099e-01  2.70558846e-02  1.49999676e+00  2.49370970e-02  0.00000000e+00 
 9.67000000e-05 -1.31879491e-01  2.54510745e-02  1.49999677e+00  7.99360578e-15  0.00000000e+00 
 9.67005269e-05 -1.31866795e-01  2.55281491e-02  1.49999957e+00  0.00000000e+00  0.00000000e+00 
 9.67015806e-05 -1.31842596e-01  2.56715678e-02  1.49999963e+00  0.00000000e+00  0.00000000e+00 
 9.67032917e-05 -1.31804497e-01  2.59013534e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.67067139e-05 -1.31729861e-01  2.63497020e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.67135581e-05 -1.31587165e-01  2.72055291e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.67272467e-05 -1.31325429e-01  2.87759244e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.67500000e-05 -1.30945456e-01  3.10557421e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.67527377e-05 -1.30904625e-01  3.13006055e-02  1.49999961e+00  0.00000000e+00  4.10656683e-02 
 9.67582131e-05 -1.30824778e-01  3.17799054e-02  1.49999961e+00  0.00000000e+00  1.23197005e-01 
 9.67691640e-05 -1.30672507e-01  3.26934078e-02  1.49999961e+00  0.00000000e+00  2.87459678e-01 
 9.67791981e-05 -1.30541510e-01  3.34793703e-02  1.49999961e+00  0.00000000e+00  4.37970910e-01 
 9.67839318e-05 -1.30482228e-01  3.38349428e-02  1.49999961e+00  0.00000000e+00  5.08976364e-01 
 9.67922157e-05 -1.30382136e-01  3.44354869e-02  1.49999961e+00  0.00000000e+00  6.33235909e-01 
 9.68013873e-05 -7.49992707e-01  6.62899748e-02  1.49999961e+00  0.00000000e+00  7.70808977e-01 
 9.68104568e-05 -7.49979299e-01  6.63147469e-02  1.49999961e+00  0.00000000e+00  9.06852577e-01 
 9.68200465e-05 -7.49982552e-01  6.63233610e-02  1.49999961e+00  0.00000000e+00  1.05069676e+00 
 9.68336298e-05 -7.49982495e-01  6.63391564e-02  1.49999961e+00  0.00000000e+00  1.25444645e+00 
 9.68500000e-05 -7.49982417e-01  6.63567814e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.68527167e-05 -7.49982404e-01  6.63595397e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.68581500e-05 -7.49982378e-01  6.63649686e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.68690166e-05 -7.49982325e-01  6.63754279e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.68907499e-05 -7.49982218e-01  6.63949197e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.69342165e-05 -7.49982000e-01  6.64292403e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.70211497e-05 -7.49981553e-01  6.64847893e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.71950161e-05 -7.49980641e-01  6.65652665e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.75427489e-05 -7.49978791e-01  6.66674622e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.80886338e-05 -7.49975868e-01  6.67576991e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.88500000e-05 -7.49971781e-01  6.68225645e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 9.88600000e-05 -7.49971727e-01  6.68229463e-02  1.49999961e+00  0.00000000e+00  1.35000000e+00 
 9.88800000e-05 -7.49971620e-01  6.68237041e-02  1.49999961e+00  0.00000000e+00  1.05000000e+00 
 9.88845833e-05 -7.49971595e-01  6.68238766e-02  1.49999961e+00  0.00000000e+00  9.81250000e-01 
 9.88926042e-05 -7.49971552e-01  6.68241772e-02  1.49999961e+00  0.00000000e+00  8.60937500e-01 
 9.89014844e-05 -1.24978879e-01  6.68374162e-02  1.49999961e+00  0.00000000e+00  7.27734375e-01 
 9.89192448e-05 -1.24973168e-01  6.68717763e-02  1.49999961e+00  0.00000000e+00  4.61328125e-01 
 9.89500000e-05 -1.24962458e-01  6.69360952e-02  1.49999961e+00  0.00000000e+00  7.99360578e-15 
 9.89535521e-05 -1.24961158e-01  6.69438609e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.89606563e-05 -1.24958575e-01  6.69593539e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.89748646e-05 -1.24953426e-01  6.69901564e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.90000000e-05 -1.24944458e-01  6.70440358e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.90019172e-05 -1.24569363e-01  6.92947601e-02  1.50000244e+00  2.87579527e-02  0.00000000e+00 
 9.90057516e-05 -1.23824627e-01  7.37631772e-02  1.50000251e+00  8.62738580e-02  0.00000000e+00 
 9.90134204e-05 -1.23594493e-01  7.51437526e-02  1.50000259e+00  2.01305669e-01  0.00000000e+00 
 9.90193131e-05 -1.29057921e-01  4.23629641e-02  1.50000268e+00  2.89697139e-01  0.00000000e+00 
 9.90234921e-05 -1.30717939e-01  3.24032736e-02  1.50000276e+00  3.52380847e-01  0.00000000e+00 
 9.90280607e-05 -1.31282974e-01  2.90130478e-02  1.50000285e+00  4.20909806e-01  0.00000000e+00 
 9.90346488e-05 -1.31969057e-01  2.48963280e-02  1.50000298e+00  5.19732693e-01  0.00000000e+00 
 9.90414180e-05 -1.32574466e-01  2.12638592e-02  1.50000313e+00  6.21269316e-01  0.00000000e+00 
 9.90511878e-05  3.86933997e-05  1.71958498e-02  1.50000335e+00  7.67817329e-01  0.00000000e+00 
 9.90634605e-05  3.86930346e-05  1.41699873e-02  1.50000350e+00  9.51907272e-01  0.00000000e+00 
 9.90827744e-05  3.86928130e-05  1.31821766e-02  1.50000199e+00  1.24161566e+00  0.00000000e+00 
 9.91000000e-05  3.86927462e-05  1.31784857e-02  1.50000109e+00  1.50000000e+00  0.00000000e+00 
 9.91009588e-05  3.86927459e-05  1.31726924e-02  1.49999955e+00  1.50000000e+00  0.00000000e+00 
 9.91028764e-05  3.86927453e-05  1.31727159e-02  1.49999952e+00  1.50000000e+00  0.00000000e+00 
 9.91067115e-05  3.86927442e-05  1.31727943e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.91143818e-05  3.86927419e-05  1.31729405e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.91297224e-05  3.86927373e-05  1.31732331e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.91604035e-05  3.86927282e-05  1.31738183e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.92217659e-05  3.86927099e-05  1.31749885e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.93444905e-05  3.86926733e-05  1.31773290e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.95899398e-05  3.86926003e-05  1.31820095e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.00080838e-04  3.86924542e-05  1.31913694e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.01062636e-04  3.86921615e-05  1.32100840e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.01100000e-04  3.86921504e-05  1.32107961e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.01100599e-04  3.86921502e-05  1.32048169e-02  1.49999758e+00  1.49101531e+00  0.00000000e+00 
 1.01101797e-04  3.86921499e-05  1.32047697e-02  1.49999751e+00  1.47304594e+00  0.00000000e+00 
