 time            vo1             p1              p2             
 8.00395401e-06 -3.79532101e-01  0.00000000e+00  0.00000000e+00 
 8.00500000e-06 -3.79532101e-01  0.00000000e+00  0.00000000e+00 
 8.00501000e-06 -3.79532101e-01  1.80000000e-01  0.00000000e+00 
 8.00502778e-06 -3.79532101e-01  5.00000000e-01  0.00000000e+00 
 8.00503264e-06 -3.79532101e-01  5.87500000e-01  0.00000000e+00 
 8.00504115e-06 -3.79532101e-01  7.40625000e-01  0.00000000e+00 
 8.00504255e-06 -3.79532101e-01  7.65842108e-01  0.00000000e+00 
 8.00504535e-06 -3.79532101e-01  8.16276324e-01  0.00000000e+00 
 8.00504601e-06 -3.79532101e-01  8.28117630e-01  0.00000000e+00 
 8.00504732e-06 -3.79532101e-01  8.51800241e-01  0.00000000e+00 
 8.00504995e-06 -3.79532101e-01  8.99165465e-01  0.00000000e+00 
 8.00505020e-06 -4.14448380e-01  9.03629967e-01  0.00000000e+00 
 8.00505028e-06 -4.21218532e-01  9.05077334e-01  0.00000000e+00 
 8.00505034e-06 -4.24114276e-01  9.06128407e-01  0.00000000e+00 
 8.00505039e-06 -4.25399241e-01  9.06939042e-01  0.00000000e+00 
 8.00505042e-06 -4.25995730e-01  9.07567401e-01  0.00000000e+00 
 8.00505046e-06 -4.26401960e-01  9.08259937e-01  0.00000000e+00 
 8.00505050e-06 -4.26669450e-01  9.09038166e-01  0.00000000e+00 
 8.00505055e-06 -4.26834419e-01  9.09921140e-01  0.00000000e+00 
 8.00505061e-06 -4.26931861e-01  9.10998762e-01  0.00000000e+00 
 8.00505068e-06 -4.26978493e-01  9.12302569e-01  0.00000000e+00 
 8.00505078e-06 -4.26994743e-01  9.13994155e-01  0.00000000e+00 
 8.00505090e-06 -4.26994970e-01  9.16241419e-01  0.00000000e+00 
 8.00505109e-06 -4.26990431e-01  9.19556350e-01  0.00000000e+00 
 8.00505139e-06 -4.26987242e-01  9.25063864e-01  0.00000000e+00 
 8.00505200e-06 -4.26986673e-01  9.36078894e-01  0.00000000e+00 
 8.00505323e-06 -4.26987025e-01  9.58108953e-01  0.00000000e+00 
 8.00505555e-06 -4.26987125e-01  9.99889969e-01  0.00000000e+00 
 8.00506019e-06 -4.26987118e-01  1.08345200e+00  0.00000000e+00 
 8.00506948e-06 -4.26987115e-01  1.25057607e+00  0.00000000e+00 
 8.00508805e-06 -4.26987115e-01  1.58482420e+00  0.00000000e+00 
 8.00510000e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00510371e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00511114e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00512600e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00515571e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00521513e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00533397e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00557166e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00604704e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00699779e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.00889929e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.01270229e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.02030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.03030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.04030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.05030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.06030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.07030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.08030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.09030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.10030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.11030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.12030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.13030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.14030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.15030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.16030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.17030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.18030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.19030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.20030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.21030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.22030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.23030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.24030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.25030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.26030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.27030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.28030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.29030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.30030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.31030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.32030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.33030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.34030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.35030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.36030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.37030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.38030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.39030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.40030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.41030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.42030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.43030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.44030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.45030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.46030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.47030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.48030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.49030829e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.50010000e-06 -4.26987115e-01  1.80000000e+00  0.00000000e+00 
 8.50011000e-06 -4.26987115e-01  1.62000000e+00  0.00000000e+00 
 8.50012778e-06 -4.26987115e-01  1.30000000e+00  0.00000000e+00 
 8.50013264e-06 -4.26987115e-01  1.21250000e+00  0.00000000e+00 
 8.50014115e-06 -4.26987115e-01  1.05937500e+00  0.00000000e+00 
 8.50015056e-06 -4.26987115e-01  8.89843750e-01  0.00000000e+00 
 8.50016940e-06 -4.26987115e-01  5.50781250e-01  0.00000000e+00 
 8.50020000e-06 -4.26987115e-01  1.77058368e-12  0.00000000e+00 
 8.50020377e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50021130e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50022637e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50025651e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50031679e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50043734e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50067845e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50116068e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50212512e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50405401e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50510000e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 8.50511000e-06 -4.26987115e-01  0.00000000e+00  1.80000000e-01 
 8.50512778e-06 -4.26987115e-01  0.00000000e+00  5.00000000e-01 
 8.50513264e-06 -4.26987115e-01  0.00000000e+00  5.87500000e-01 
 8.50514115e-06 -4.26987115e-01  0.00000000e+00  7.40625000e-01 
 8.50514255e-06 -4.26987115e-01  0.00000000e+00  7.65842108e-01 
 8.50514535e-06 -4.26987115e-01  0.00000000e+00  8.16276324e-01 
 8.50514601e-06 -4.26987115e-01  0.00000000e+00  8.28117630e-01 
 8.50514732e-06 -4.26987115e-01  0.00000000e+00  8.51800241e-01 
 8.50514995e-06 -4.26987115e-01  0.00000000e+00  8.99165465e-01 
 8.50515018e-06 -4.26987115e-01  0.00000000e+00  9.03277325e-01 
 8.50515028e-06 -4.26987115e-01  0.00000000e+00  9.05024170e-01 
 8.50515033e-06 -4.26987115e-01  0.00000000e+00  9.05965645e-01 
 8.50515040e-06 -4.26987115e-01  0.00000000e+00  9.07157772e-01 
 8.50515047e-06 -4.26987115e-01  0.00000000e+00  9.08445946e-01 
 8.50515055e-06 -4.26987115e-01  0.00000000e+00  9.09859486e-01 
 8.50515064e-06 -4.26987115e-01  0.00000000e+00  9.11570336e-01 
 8.50515077e-06 -4.26987115e-01  0.00000000e+00  9.13781510e-01 
 8.50515095e-06 -4.26987115e-01  0.00000000e+00  9.17042807e-01 
 8.50515126e-06 -4.26987115e-01  0.00000000e+00  9.22661175e-01 
 8.50515188e-06 -4.26987115e-01  0.00000000e+00  9.33897911e-01 
 8.50515313e-06 -4.26987115e-01  0.00000000e+00  9.56371381e-01 
 8.50515535e-06 -4.26987115e-01  0.00000000e+00  9.96274371e-01 
 8.50515978e-06 -4.26987115e-01  0.00000000e+00  1.07608035e+00 
 8.50516865e-06 -4.26987115e-01  0.00000000e+00  1.23569231e+00 
 8.50518638e-06 -4.26987115e-01  0.00000000e+00  1.55491623e+00 
 8.50520000e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50520355e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50521064e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50522483e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50525320e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50530995e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50542346e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50565046e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50610447e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50701248e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.50882851e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.51246057e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.51972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.52972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.53972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.54972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.55972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.56972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.57972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.58972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.59972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.60972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.61972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.62972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.63972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.64972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.65972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.66972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.67972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.68972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.69972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.70972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.71972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.72972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.73972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.74972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.75972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.76972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.77972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.78972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.79972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.80972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.81972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.82972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.83972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.84972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.85972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.86972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.87972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.88972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.89972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.90972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.91972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.92972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.93972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.94972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.95972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.96972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.97972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.98972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 8.99972469e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 9.00000000e-06 -4.26987115e-01  0.00000000e+00  1.80000000e+00 
 9.00001000e-06 -4.26987115e-01  0.00000000e+00  1.62000000e+00 
 9.00002778e-06 -4.26987115e-01  0.00000000e+00  1.30000000e+00 
 9.00003264e-06 -4.26987115e-01  0.00000000e+00  1.21250000e+00 
 9.00004115e-06 -4.26987115e-01  0.00000000e+00  1.05937500e+00 
 9.00005056e-06 -4.26987115e-01  0.00000000e+00  8.89843750e-01 
 9.00006940e-06 -4.26987115e-01  0.00000000e+00  5.50781250e-01 
 9.00010000e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00010377e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00011130e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00012637e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00015651e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00021679e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00033734e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00057845e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00106068e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00202512e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00395401e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00500000e-06 -4.26987115e-01  0.00000000e+00  0.00000000e+00 
 9.00501000e-06 -4.26987115e-01  1.80000000e-01  0.00000000e+00 
 9.00502778e-06 -4.26987115e-01  5.00000000e-01  0.00000000e+00 
 9.00503264e-06 -4.26987115e-01  5.87500000e-01  0.00000000e+00 
 9.00504115e-06 -4.26987115e-01  7.40625000e-01  0.00000000e+00 
 9.00504255e-06 -4.26987115e-01  7.65842108e-01  0.00000000e+00 
 9.00504535e-06 -4.26987115e-01  8.16276324e-01  0.00000000e+00 
 9.00504601e-06 -4.26987115e-01  8.28117630e-01  0.00000000e+00 
 9.00504732e-06 -4.26987115e-01  8.51800241e-01  0.00000000e+00 
 9.00504995e-06 -4.26987115e-01  8.99165465e-01  0.00000000e+00 
 9.00505020e-06 -4.61905333e-01  9.03629826e-01  0.00000000e+00 
 9.00505028e-06 -4.68676023e-01  9.05077175e-01  0.00000000e+00 
 9.00505034e-06 -4.71571754e-01  9.06128112e-01  0.00000000e+00 
 9.00505039e-06 -4.72856873e-01  9.06938692e-01  0.00000000e+00 
 9.00505042e-06 -4.73453416e-01  9.07566950e-01  0.00000000e+00 
 9.00505046e-06 -4.73859704e-01  9.08259350e-01  0.00000000e+00 
 9.00505050e-06 -4.74127277e-01  9.09037472e-01  0.00000000e+00 
 9.00505055e-06 -4.74292304e-01  9.09920238e-01  0.00000000e+00 
 9.00505061e-06 -4.74389803e-01  9.10997632e-01  0.00000000e+00 
 9.00505068e-06 -4.74436473e-01  9.12301033e-01  0.00000000e+00 
 9.00505078e-06 -4.74452748e-01  9.13992054e-01  0.00000000e+00 
 9.00505090e-06 -4.74452989e-01  9.16238282e-01  0.00000000e+00 
 9.00505109e-06 -4.74448452e-01  9.19551326e-01  0.00000000e+00 
 9.00505139e-06 -4.74445260e-01  9.25054130e-01  0.00000000e+00 
 9.00505200e-06 -4.74444688e-01  9.36059740e-01  0.00000000e+00 
 9.00505323e-06 -4.74445041e-01  9.58070960e-01  0.00000000e+00 
 9.00505554e-06 -4.74445141e-01  9.99804874e-01  0.00000000e+00 
 9.00506018e-06 -4.74445134e-01  1.08327270e+00  0.00000000e+00 
 9.00506946e-06 -4.74445131e-01  1.25020836e+00  0.00000000e+00 
 9.00508800e-06 -4.74445131e-01  1.58407967e+00  0.00000000e+00 
 9.00510000e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00510371e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00511113e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00512597e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00515565e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00521500e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00533371e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00557113e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00604597e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00699565e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.00889500e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.01269372e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.02029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.03029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.04029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.05029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.06029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.07029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.08029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.09029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.10029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.11029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.12029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.13029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.14029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.15029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.16029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.17029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.18029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.19029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.20029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.21029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.22029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.23029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.24029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.25029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.26029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.27029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.28029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.29029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.30029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.31029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.32029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.33029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.34029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.35029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.36029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.37029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.38029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.39029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.40029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.41029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.42029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.43029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.44029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.45029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.46029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.47029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.48029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.49029114e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.50010000e-06 -4.74445131e-01  1.80000000e+00  0.00000000e+00 
 9.50011000e-06 -4.74445131e-01  1.62000000e+00  0.00000000e+00 
 9.50012778e-06 -4.74445131e-01  1.30000000e+00  0.00000000e+00 
 9.50013264e-06 -4.74445131e-01  1.21250000e+00  0.00000000e+00 
 9.50014115e-06 -4.74445131e-01  1.05937500e+00  0.00000000e+00 
 9.50015056e-06 -4.74445131e-01  8.89843750e-01  0.00000000e+00 
 9.50016940e-06 -4.74445131e-01  5.50781250e-01  0.00000000e+00 
 9.50020000e-06 -4.74445131e-01  1.77058368e-12  0.00000000e+00 
 9.50020377e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50021130e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50022637e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50025651e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50031679e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50043734e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50067845e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50116068e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50212512e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50405401e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50510000e-06 -4.74445131e-01  0.00000000e+00  0.00000000e+00 
 9.50511000e-06 -4.74445131e-01  0.00000000e+00  1.80000000e-01 
 9.50512778e-06 -4.74445131e-01  0.00000000e+00  5.00000000e-01 
 9.50513264e-06 -4.74445131e-01  0.00000000e+00  5.87500000e-01 
 9.50514115e-06 -4.74445131e-01  0.00000000e+00  7.40625000e-01 
 9.50514255e-06 -4.74445131e-01  0.00000000e+00  7.65842108e-01 
 9.50514535e-06 -4.74445131e-01  0.00000000e+00  8.16276324e-01 
 9.50514601e-06 -4.74445131e-01  0.00000000e+00  8.28117630e-01 
 9.50514732e-06 -4.74445131e-01  0.00000000e+00  8.51800241e-01 
 9.50514995e-06 -4.74445131e-01  0.00000000e+00  8.99165465e-01 
 9.50515018e-06 -4.74445131e-01  0.00000000e+00  9.03277172e-01 
 9.50515027e-06 -4.74445131e-01  0.00000000e+00  9.04935962e-01 
 9.50515032e-06 -4.74445131e-01  0.00000000e+00  9.05837741e-01 
 9.50515039e-06 -4.74445131e-01  0.00000000e+00  9.06934275e-01 
 9.50515045e-06 -4.74445131e-01  0.00000000e+00  9.08144882e-01 
 9.50515053e-06 -4.74445131e-01  0.00000000e+00  9.09540881e-01 
 9.50515062e-06 -4.74445131e-01  0.00000000e+00  9.11157398e-01 
 9.50515074e-06 -4.74445131e-01  0.00000000e+00  9.13287334e-01 
 9.50515090e-06 -4.74445131e-01  0.00000000e+00  9.16251692e-01 
 9.50515118e-06 -4.74445131e-01  0.00000000e+00  9.21232319e-01 
 9.50515173e-06 -4.74445131e-01  0.00000000e+00  9.31193573e-01 
 9.50515284e-06 -4.74445131e-01  0.00000000e+00  9.51116080e-01 
 9.50515472e-06 -4.74445131e-01  0.00000000e+00  9.84987879e-01 
 9.50515849e-06 -4.74445131e-01  0.00000000e+00  1.05273148e+00 
 9.50516601e-06 -4.74445131e-01  0.00000000e+00  1.18821867e+00 
 9.50518107e-06 -4.74445131e-01  0.00000000e+00  1.45919306e+00 
 9.50520000e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50520301e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50520903e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50522108e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50524516e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50529334e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50538968e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50558237e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50596776e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
 9.50673853e-06 -4.74445131e-01  0.00000000e+00  1.80000000e+00 
