 time            vo1             p1              p2             
 7.00005056e-06  1.28852292e+00  0.00000000e+00  8.89843750e-01 
 7.00006940e-06  1.28852292e+00  0.00000000e+00  5.50781250e-01 
 7.00010000e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00010377e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00011130e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00012637e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00015651e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00021679e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00033734e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00057845e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00106068e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00202512e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00395401e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00500000e-06  1.28852292e+00  0.00000000e+00  0.00000000e+00 
 7.00501000e-06  1.28852292e+00  1.80000000e-01  0.00000000e+00 
 7.00502778e-06  1.28852292e+00  5.00000000e-01  0.00000000e+00 
 7.00503264e-06  1.28852292e+00  5.87500000e-01  0.00000000e+00 
 7.00504115e-06  1.28852292e+00  7.40625000e-01  0.00000000e+00 
 7.00504255e-06  1.28852292e+00  7.65842108e-01  0.00000000e+00 
 7.00504535e-06  1.28852292e+00  8.16276324e-01  0.00000000e+00 
 7.00504601e-06  1.28852292e+00  8.28117630e-01  0.00000000e+00 
 7.00504732e-06  1.28852292e+00  8.51800242e-01  0.00000000e+00 
 7.00504995e-06  1.28852292e+00  8.99165465e-01  0.00000000e+00 
 7.00505020e-06  5.79230146e-05  9.03631214e-01  0.00000000e+00 
 7.00505028e-06  7.68113373e-05  9.05078722e-01  0.00000000e+00 
 7.00505034e-06  9.06957042e-05  9.06131026e-01  0.00000000e+00 
 7.00505039e-06  1.01431759e-04  9.06942102e-01  0.00000000e+00 
 7.00505042e-06  1.09768948e-04  9.07571340e-01  0.00000000e+00 
 7.00505046e-06  1.18963352e-04  9.08265086e-01  0.00000000e+00 
 7.00505050e-06  1.29290885e-04  9.09044262e-01  0.00000000e+00 
 7.00505055e-06  1.41019064e-04  9.09929089e-01  0.00000000e+00 
 7.00505061e-06  1.55329662e-04  9.11008745e-01  0.00000000e+00 
 7.00505068e-06  1.72660020e-04  9.12316236e-01  0.00000000e+00 
 7.00505078e-06  1.95148804e-04  9.14012928e-01  0.00000000e+00 
 7.00505090e-06  2.25059606e-04  9.16269628e-01  0.00000000e+00 
 7.00505109e-06  2.69223883e-04  9.19601814e-01  0.00000000e+00 
 7.00505140e-06  3.42790831e-04  9.25152680e-01  0.00000000e+00 
 7.00505201e-06  4.89912128e-04  9.36254412e-01  0.00000000e+00 
 7.00505325e-06  7.84104321e-04  9.58457874e-01  0.00000000e+00 
 7.00505559e-06  1.34329633e-03  1.00067556e+00  0.00000000e+00 
 7.00506028e-06  2.46095209e-03  1.08511093e+00  0.00000000e+00 
 7.00506967e-06  4.69335392e-03  1.25398168e+00  0.00000000e+00 
 7.00508843e-06  9.14654572e-03  1.59172317e+00  0.00000000e+00 
 7.00510000e-06  1.18850157e-02  1.80000000e+00  0.00000000e+00 
 7.00510375e-06  1.27715866e-02  1.80000000e+00  0.00000000e+00 
 7.00511126e-06  1.45432510e-02  1.80000000e+00  0.00000000e+00 
 7.00512627e-06  1.80794999e-02  1.80000000e+00  0.00000000e+00 
 7.00515629e-06  2.51228392e-02  1.80000000e+00  0.00000000e+00 
 7.00521633e-06  3.90929902e-02  1.80000000e+00  0.00000000e+00 
 7.00533642e-06  6.65734030e-02  1.80000000e+00  0.00000000e+00 
 7.00557659e-06  1.19747333e-01  1.80000000e+00  0.00000000e+00 
 7.00605693e-06  2.19349755e-01  1.80000000e+00  0.00000000e+00 
 7.00701762e-06  3.94465860e-01  1.80000000e+00  0.00000000e+00 
 7.00812582e-06  5.62016661e-01  1.80000000e+00  0.00000000e+00 
 7.00917363e-06  6.91753328e-01  1.80000000e+00  0.00000000e+00 
 7.01007166e-06  7.84245336e-01  1.80000000e+00  0.00000000e+00 
 7.01099785e-06  8.64593544e-01  1.80000000e+00  0.00000000e+00 
 7.01200111e-06  9.37298052e-01  1.80000000e+00  0.00000000e+00 
 7.01304767e-06  9.99956216e-01  1.80000000e+00  0.00000000e+00 
 7.01419647e-06  1.05605029e+00  1.80000000e+00  0.00000000e+00 
 7.01540267e-06  1.10335133e+00  1.80000000e+00  0.00000000e+00 
 7.01678346e-06  1.14596209e+00  1.80000000e+00  0.00000000e+00 
 7.01835157e-06  1.18280355e+00  1.80000000e+00  0.00000000e+00 
 7.02014728e-06  1.21370705e+00  1.80000000e+00  0.00000000e+00 
 7.02218403e-06  1.23825194e+00  1.80000000e+00  0.00000000e+00 
 7.02450992e-06  1.25688671e+00  1.80000000e+00  0.00000000e+00 
 7.02717139e-06  1.27019601e+00  1.80000000e+00  0.00000000e+00 
 7.03026261e-06  1.27910572e+00  1.80000000e+00  0.00000000e+00 
 7.03390292e-06  1.28453367e+00  1.80000000e+00  0.00000000e+00 
 7.03830086e-06  1.28742867e+00  1.80000000e+00  0.00000000e+00 
 7.04377493e-06  1.28863854e+00  1.80000000e+00  0.00000000e+00 
 7.05091267e-06  1.28889474e+00  1.80000000e+00  0.00000000e+00 
 7.06084157e-06  1.28875542e+00  1.80000000e+00  0.00000000e+00 
 7.07084157e-06  1.28860597e+00  1.80000000e+00  0.00000000e+00 
 7.08084157e-06  1.28853773e+00  1.80000000e+00  0.00000000e+00 
 7.09084157e-06  1.28851930e+00  1.80000000e+00  0.00000000e+00 
 7.10084157e-06  1.28851848e+00  1.80000000e+00  0.00000000e+00 
 7.11084157e-06  1.28852075e+00  1.80000000e+00  0.00000000e+00 
 7.12084157e-06  1.28852222e+00  1.80000000e+00  0.00000000e+00 
 7.13084157e-06  1.28852276e+00  1.80000000e+00  0.00000000e+00 
 7.14084157e-06  1.28852287e+00  1.80000000e+00  0.00000000e+00 
 7.15084157e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.16084157e-06  1.28852282e+00  1.80000000e+00  0.00000000e+00 
 7.17084157e-06  1.28852281e+00  1.80000000e+00  0.00000000e+00 
 7.18084157e-06  1.28852281e+00  1.80000000e+00  0.00000000e+00 
 7.19084157e-06  1.28852281e+00  1.80000000e+00  0.00000000e+00 
 7.20084157e-06  1.28852281e+00  1.80000000e+00  0.00000000e+00 
 7.21084157e-06  1.28852281e+00  1.80000000e+00  0.00000000e+00 
 7.22084157e-06  1.28852282e+00  1.80000000e+00  0.00000000e+00 
 7.23084157e-06  1.28852282e+00  1.80000000e+00  0.00000000e+00 
 7.24084157e-06  1.28852282e+00  1.80000000e+00  0.00000000e+00 
 7.25084157e-06  1.28852282e+00  1.80000000e+00  0.00000000e+00 
 7.26084157e-06  1.28852282e+00  1.80000000e+00  0.00000000e+00 
 7.27084157e-06  1.28852282e+00  1.80000000e+00  0.00000000e+00 
 7.28084157e-06  1.28852282e+00  1.80000000e+00  0.00000000e+00 
 7.29084157e-06  1.28852283e+00  1.80000000e+00  0.00000000e+00 
 7.30084157e-06  1.28852283e+00  1.80000000e+00  0.00000000e+00 
 7.31084157e-06  1.28852283e+00  1.80000000e+00  0.00000000e+00 
 7.32084157e-06  1.28852283e+00  1.80000000e+00  0.00000000e+00 
 7.33084157e-06  1.28852283e+00  1.80000000e+00  0.00000000e+00 
 7.34084157e-06  1.28852283e+00  1.80000000e+00  0.00000000e+00 
 7.35084157e-06  1.28852283e+00  1.80000000e+00  0.00000000e+00 
 7.36084157e-06  1.28852284e+00  1.80000000e+00  0.00000000e+00 
 7.37084157e-06  1.28852284e+00  1.80000000e+00  0.00000000e+00 
 7.38084157e-06  1.28852284e+00  1.80000000e+00  0.00000000e+00 
 7.39084157e-06  1.28852284e+00  1.80000000e+00  0.00000000e+00 
 7.40084157e-06  1.28852284e+00  1.80000000e+00  0.00000000e+00 
 7.41084157e-06  1.28852284e+00  1.80000000e+00  0.00000000e+00 
 7.42084157e-06  1.28852284e+00  1.80000000e+00  0.00000000e+00 
 7.43084157e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.44084157e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.45084157e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.46084157e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.47084157e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.48084157e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.49084157e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.50010000e-06  1.28852285e+00  1.80000000e+00  0.00000000e+00 
 7.50011000e-06  1.28852285e+00  1.62000000e+00  0.00000000e+00 
 7.50012778e-06  1.28852285e+00  1.30000000e+00  0.00000000e+00 
 7.50013264e-06  1.28852285e+00  1.21250000e+00  0.00000000e+00 
 7.50014115e-06  1.28852285e+00  1.05937500e+00  0.00000000e+00 
 7.50015056e-06  1.28852302e+00  8.89843750e-01  0.00000000e+00 
 7.50016940e-06  1.28852302e+00  5.50781250e-01  0.00000000e+00 
 7.50020000e-06  1.28852302e+00  1.77058368e-12  0.00000000e+00 
 7.50020377e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50021130e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50022637e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50025651e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50031679e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50043734e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50067845e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50116068e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50212512e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50405401e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50510000e-06  1.28852302e+00  0.00000000e+00  0.00000000e+00 
 7.50511000e-06  1.28852302e+00  0.00000000e+00  1.80000000e-01 
 7.50512778e-06  1.28852302e+00  0.00000000e+00  5.00000000e-01 
 7.50513264e-06  1.28852302e+00  0.00000000e+00  5.87500000e-01 
 7.50514115e-06  1.28852302e+00  0.00000000e+00  7.40625000e-01 
 7.50515056e-06  5.38644898e-01  0.00000000e+00  9.10156250e-01 
 7.50516899e-06  5.38954043e-01  0.00000000e+00  1.24190883e+00 
 7.50518759e-06  5.39298763e-01  0.00000000e+00  1.57656193e+00 
 7.50520000e-06  5.39536741e-01  0.00000000e+00  1.80000000e+00 
 7.50520372e-06  5.39608959e-01  0.00000000e+00  1.80000000e+00 
 7.50521116e-06  5.39753378e-01  0.00000000e+00  1.80000000e+00 
 7.50522603e-06  5.40042140e-01  0.00000000e+00  1.80000000e+00 
 7.50525578e-06  5.40619354e-01  0.00000000e+00  1.80000000e+00 
 7.50531527e-06  5.41772527e-01  0.00000000e+00  1.80000000e+00 
 7.50543426e-06  5.44073865e-01  0.00000000e+00  1.80000000e+00 
 7.50567223e-06  5.48656572e-01  0.00000000e+00  1.80000000e+00 
 7.50614818e-06  5.57742727e-01  0.00000000e+00  1.80000000e+00 
 7.50685675e-06  5.71076281e-01  0.00000000e+00  1.80000000e+00 
 7.50769190e-06  5.86499416e-01  0.00000000e+00  1.80000000e+00 
 7.50853480e-06  6.01750741e-01  0.00000000e+00  1.80000000e+00 
 7.50951095e-06  6.19026122e-01  0.00000000e+00  1.80000000e+00 
 7.51067482e-06  6.39094243e-01  0.00000000e+00  1.80000000e+00 
 7.51201008e-06  6.61428399e-01  0.00000000e+00  1.80000000e+00 
 7.51355820e-06  6.86430736e-01  0.00000000e+00  1.80000000e+00 
 7.51530048e-06  7.13465291e-01  0.00000000e+00  1.80000000e+00 
 7.51728810e-06  7.42939791e-01  0.00000000e+00  1.80000000e+00 
 7.51953081e-06  7.74530513e-01  0.00000000e+00  1.80000000e+00 
 7.52210660e-06  8.08750764e-01  0.00000000e+00  1.80000000e+00 
 7.52507124e-06  8.45575794e-01  0.00000000e+00  1.80000000e+00 
 7.52856284e-06  8.85682342e-01  0.00000000e+00  1.80000000e+00 
 7.53273842e-06  9.29396435e-01  0.00000000e+00  1.80000000e+00 
 7.53790656e-06  9.77734288e-01  0.00000000e+00  1.80000000e+00 
 7.54454163e-06  1.03159146e+00  0.00000000e+00  1.80000000e+00 
 7.55361505e-06  1.09267599e+00  0.00000000e+00  1.80000000e+00 
 7.56361505e-06  1.14618837e+00  0.00000000e+00  1.80000000e+00 
 7.57361505e-06  1.18806463e+00  0.00000000e+00  1.80000000e+00 
 7.58361505e-06  1.22074784e+00  0.00000000e+00  1.80000000e+00 
 7.59361505e-06  1.24622422e+00  0.00000000e+00  1.80000000e+00 
 7.60361505e-06  1.26607117e+00  0.00000000e+00  1.80000000e+00 
 7.61361505e-06  1.28152830e+00  0.00000000e+00  1.80000000e+00 
 7.62361505e-06  1.29356498e+00  0.00000000e+00  1.80000000e+00 
 7.63361505e-06  1.30293751e+00  0.00000000e+00  1.80000000e+00 
 7.64361505e-06  1.31023536e+00  0.00000000e+00  1.80000000e+00 
 7.65361505e-06  1.31591769e+00  0.00000000e+00  1.80000000e+00 
 7.66361505e-06  1.32034211e+00  0.00000000e+00  1.80000000e+00 
 7.67361505e-06  1.32378706e+00  0.00000000e+00  1.80000000e+00 
 7.68361505e-06  1.32646938e+00  0.00000000e+00  1.80000000e+00 
 7.69361505e-06  1.32855789e+00  0.00000000e+00  1.80000000e+00 
 7.70361505e-06  1.33018405e+00  0.00000000e+00  1.80000000e+00 
 7.71361505e-06  1.33145021e+00  0.00000000e+00  1.80000000e+00 
 7.72361505e-06  1.33243608e+00  0.00000000e+00  1.80000000e+00 
 7.73361505e-06  1.33320369e+00  0.00000000e+00  1.80000000e+00 
 7.74361505e-06  1.33380137e+00  0.00000000e+00  1.80000000e+00 
 7.75361505e-06  1.33426674e+00  0.00000000e+00  1.80000000e+00 
 7.76361505e-06  1.33462909e+00  0.00000000e+00  1.80000000e+00 
 7.77361505e-06  1.33491122e+00  0.00000000e+00  1.80000000e+00 
 7.78361505e-06  1.33513089e+00  0.00000000e+00  1.80000000e+00 
 7.79361505e-06  1.33530193e+00  0.00000000e+00  1.80000000e+00 
 7.80361505e-06  1.33543511e+00  0.00000000e+00  1.80000000e+00 
 7.81361505e-06  1.33553881e+00  0.00000000e+00  1.80000000e+00 
 7.82361505e-06  1.33561955e+00  0.00000000e+00  1.80000000e+00 
 7.83361505e-06  1.33568242e+00  0.00000000e+00  1.80000000e+00 
 7.84361505e-06  1.33573137e+00  0.00000000e+00  1.80000000e+00 
 7.85361505e-06  1.33576948e+00  0.00000000e+00  1.80000000e+00 
 7.86361505e-06  1.33579916e+00  0.00000000e+00  1.80000000e+00 
 7.87361505e-06  1.33582227e+00  0.00000000e+00  1.80000000e+00 
 7.88361505e-06  1.33584026e+00  0.00000000e+00  1.80000000e+00 
 7.89361505e-06  1.33585427e+00  0.00000000e+00  1.80000000e+00 
 7.90361505e-06  1.33586518e+00  0.00000000e+00  1.80000000e+00 
 7.91361505e-06  1.33587367e+00  0.00000000e+00  1.80000000e+00 
 7.92361505e-06  1.33588029e+00  0.00000000e+00  1.80000000e+00 
 7.93361505e-06  1.33588544e+00  0.00000000e+00  1.80000000e+00 
 7.94361505e-06  1.33588945e+00  0.00000000e+00  1.80000000e+00 
 7.95361505e-06  1.33589258e+00  0.00000000e+00  1.80000000e+00 
 7.96361505e-06  1.33589501e+00  0.00000000e+00  1.80000000e+00 
 7.97361505e-06  1.33589690e+00  0.00000000e+00  1.80000000e+00 
 7.98361505e-06  1.33589838e+00  0.00000000e+00  1.80000000e+00 
 7.99361505e-06  1.33589953e+00  0.00000000e+00  1.80000000e+00 
 8.00000000e-06  1.33590012e+00  0.00000000e+00  1.80000000e+00 
 8.00001000e-06  1.33590012e+00  0.00000000e+00  1.62000000e+00 
 8.00002778e-06  1.33590012e+00  0.00000000e+00  1.30000000e+00 
 8.00003264e-06  1.33590013e+00  0.00000000e+00  1.21250000e+00 
 8.00004115e-06  1.33590013e+00  0.00000000e+00  1.05937500e+00 
 8.00005056e-06  1.33590346e+00  0.00000000e+00  8.89843750e-01 
 8.00006940e-06  1.33590346e+00  0.00000000e+00  5.50781250e-01 
 8.00010000e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00010377e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00011130e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00012637e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00015651e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00021679e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00033734e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00057845e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00106068e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00202512e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00395401e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00500000e-06  1.33590346e+00  0.00000000e+00  0.00000000e+00 
 8.00501000e-06  1.33590346e+00  1.80000000e-01  0.00000000e+00 
 8.00502778e-06  1.33590346e+00  5.00000000e-01  0.00000000e+00 
 8.00503264e-06  1.33590346e+00  5.87500000e-01  0.00000000e+00 
 8.00504115e-06  1.33590346e+00  7.40625000e-01  0.00000000e+00 
 8.00504255e-06  1.33590346e+00  7.65842108e-01  0.00000000e+00 
 8.00504535e-06  1.33590346e+00  8.16276324e-01  0.00000000e+00 
 8.00504601e-06  1.33590346e+00  8.28117630e-01  0.00000000e+00 
 8.00504732e-06  1.33590346e+00  8.51800242e-01  0.00000000e+00 
 8.00504995e-06  1.33590346e+00  8.99165465e-01  0.00000000e+00 
 8.00505020e-06  6.00951247e-05  9.03631214e-01  0.00000000e+00 
 8.00505028e-06  7.96779931e-05  9.05078722e-01  0.00000000e+00 
 8.00505034e-06  9.40729044e-05  9.06131026e-01  0.00000000e+00 
 8.00505039e-06  1.05203737e-04  9.06942102e-01  0.00000000e+00 
 8.00505042e-06  1.13847494e-04  9.07571340e-01  0.00000000e+00 
 8.00505046e-06  1.23379987e-04  9.08265086e-01  0.00000000e+00 
 8.00505050e-06  1.34087276e-04  9.09044262e-01  0.00000000e+00 
 8.00505055e-06  1.46246714e-04  9.09929089e-01  0.00000000e+00 
 8.00505061e-06  1.61083529e-04  9.11008745e-01  0.00000000e+00 
 8.00505068e-06  1.79051145e-04  9.12316236e-01  0.00000000e+00 
 8.00505078e-06  2.02366867e-04  9.14012928e-01  0.00000000e+00 
 8.00505090e-06  2.33377526e-04  9.16269628e-01  0.00000000e+00 
 8.00505109e-06  2.79165775e-04  9.19601815e-01  0.00000000e+00 
 8.00505140e-06  3.55437868e-04  9.25152680e-01  0.00000000e+00 
 8.00505201e-06  5.07968992e-04  9.36254412e-01  0.00000000e+00 
 8.00505325e-06  8.12978985e-04  9.58457876e-01  0.00000000e+00 
 8.00505559e-06  1.39273317e-03  1.00067556e+00  0.00000000e+00 
 8.00506028e-06  2.55148648e-03  1.08511094e+00  0.00000000e+00 
 8.00506967e-06  4.86597643e-03  1.25398169e+00  0.00000000e+00 
 8.00508843e-06  9.48291749e-03  1.59172320e+00  0.00000000e+00 
 8.00510000e-06  1.23220838e-02  1.80000000e+00  0.00000000e+00 
 8.00510375e-06  1.32412550e-02  1.80000000e+00  0.00000000e+00 
 8.00511126e-06  1.50780656e-02  1.80000000e+00  0.00000000e+00 
 8.00512627e-06  1.87443467e-02  1.80000000e+00  0.00000000e+00 
 8.00515629e-06  2.60466782e-02  1.80000000e+00  0.00000000e+00 
 8.00521633e-06  4.05305285e-02  1.80000000e+00  0.00000000e+00 
 8.00533642e-06  6.90214294e-02  1.80000000e+00  0.00000000e+00 
 8.00557659e-06  1.24150629e-01  1.80000000e+00  0.00000000e+00 
 8.00605693e-06  2.27415553e-01  1.80000000e+00  0.00000000e+00 
 8.00701762e-06  4.08970886e-01  1.80000000e+00  0.00000000e+00 
 8.00810559e-06  5.79786992e-01  1.80000000e+00  0.00000000e+00 
 8.00911602e-06  7.10356250e-01  1.80000000e+00  0.00000000e+00 
 8.00996221e-06  8.02053860e-01  1.80000000e+00  0.00000000e+00 
 8.01087559e-06  8.85973981e-01  1.80000000e+00  0.00000000e+00 
 8.01185015e-06  9.61074873e-01  1.80000000e+00  0.00000000e+00 
 8.01288720e-06  1.02735816e+00  1.80000000e+00  0.00000000e+00 
 8.01400650e-06  1.08591461e+00  1.80000000e+00  0.00000000e+00 
 8.01519705e-06  1.13615839e+00  1.80000000e+00  0.00000000e+00 
 8.01664233e-06  1.18401432e+00  1.80000000e+00  0.00000000e+00 
 8.01822372e-06  1.22358807e+00  1.80000000e+00  0.00000000e+00 
 8.02009445e-06  1.25762774e+00  1.80000000e+00  0.00000000e+00 
 8.02215600e-06  1.28362372e+00  1.80000000e+00  0.00000000e+00 
 8.02456362e-06  1.30361023e+00  1.80000000e+00  0.00000000e+00 
 8.02727176e-06  1.31744465e+00  1.80000000e+00  0.00000000e+00 
 8.03047353e-06  1.32672270e+00  1.80000000e+00  0.00000000e+00 
 8.03421043e-06  1.33218544e+00  1.80000000e+00  0.00000000e+00 
 8.03879625e-06  1.33503978e+00  1.80000000e+00  0.00000000e+00 
 8.04449374e-06  1.33614204e+00  1.80000000e+00  0.00000000e+00 
 8.05205428e-06  1.33631033e+00  1.80000000e+00  0.00000000e+00 
 8.06205428e-06  1.33612708e+00  1.80000000e+00  0.00000000e+00 
 8.07205428e-06  1.33597612e+00  1.80000000e+00  0.00000000e+00 
 8.08205428e-06  1.33591339e+00  1.80000000e+00  0.00000000e+00 
 8.09205428e-06  1.33589847e+00  1.80000000e+00  0.00000000e+00 
 8.10205428e-06  1.33589893e+00  1.80000000e+00  0.00000000e+00 
 8.11205428e-06  1.33590143e+00  1.80000000e+00  0.00000000e+00 
 8.12205428e-06  1.33590285e+00  1.80000000e+00  0.00000000e+00 
 8.13205428e-06  1.33590333e+00  1.80000000e+00  0.00000000e+00 
 8.14205428e-06  1.33590341e+00  1.80000000e+00  0.00000000e+00 
 8.15205428e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.16205428e-06  1.33590335e+00  1.80000000e+00  0.00000000e+00 
 8.17205428e-06  1.33590334e+00  1.80000000e+00  0.00000000e+00 
 8.18205428e-06  1.33590334e+00  1.80000000e+00  0.00000000e+00 
 8.19205428e-06  1.33590334e+00  1.80000000e+00  0.00000000e+00 
 8.20205428e-06  1.33590334e+00  1.80000000e+00  0.00000000e+00 
 8.21205428e-06  1.33590334e+00  1.80000000e+00  0.00000000e+00 
 8.22205428e-06  1.33590335e+00  1.80000000e+00  0.00000000e+00 
 8.23205428e-06  1.33590335e+00  1.80000000e+00  0.00000000e+00 
 8.24205428e-06  1.33590335e+00  1.80000000e+00  0.00000000e+00 
 8.25205428e-06  1.33590335e+00  1.80000000e+00  0.00000000e+00 
 8.26205428e-06  1.33590335e+00  1.80000000e+00  0.00000000e+00 
 8.27205428e-06  1.33590335e+00  1.80000000e+00  0.00000000e+00 
 8.28205428e-06  1.33590335e+00  1.80000000e+00  0.00000000e+00 
 8.29205428e-06  1.33590336e+00  1.80000000e+00  0.00000000e+00 
 8.30205428e-06  1.33590336e+00  1.80000000e+00  0.00000000e+00 
 8.31205428e-06  1.33590336e+00  1.80000000e+00  0.00000000e+00 
 8.32205428e-06  1.33590336e+00  1.80000000e+00  0.00000000e+00 
 8.33205428e-06  1.33590336e+00  1.80000000e+00  0.00000000e+00 
 8.34205428e-06  1.33590336e+00  1.80000000e+00  0.00000000e+00 
 8.35205428e-06  1.33590336e+00  1.80000000e+00  0.00000000e+00 
 8.36205428e-06  1.33590337e+00  1.80000000e+00  0.00000000e+00 
 8.37205428e-06  1.33590337e+00  1.80000000e+00  0.00000000e+00 
 8.38205428e-06  1.33590337e+00  1.80000000e+00  0.00000000e+00 
 8.39205428e-06  1.33590337e+00  1.80000000e+00  0.00000000e+00 
 8.40205428e-06  1.33590337e+00  1.80000000e+00  0.00000000e+00 
 8.41205428e-06  1.33590337e+00  1.80000000e+00  0.00000000e+00 
 8.42205428e-06  1.33590337e+00  1.80000000e+00  0.00000000e+00 
 8.43205428e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.44205428e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.45205428e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.46205428e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.47205428e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.48205428e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.49205428e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.50010000e-06  1.33590338e+00  1.80000000e+00  0.00000000e+00 
 8.50011000e-06  1.33590338e+00  1.62000000e+00  0.00000000e+00 
 8.50012778e-06  1.33590338e+00  1.30000000e+00  0.00000000e+00 
 8.50013264e-06  1.33590338e+00  1.21250000e+00  0.00000000e+00 
 8.50014115e-06  1.33590338e+00  1.05937500e+00  0.00000000e+00 
 8.50015056e-06  1.33590355e+00  8.89843750e-01  0.00000000e+00 
 8.50016940e-06  1.33590355e+00  5.50781250e-01  0.00000000e+00 
 8.50020000e-06  1.33590355e+00  1.77058368e-12  0.00000000e+00 
 8.50020377e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50021130e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50022637e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50025651e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50031679e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50043734e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50067845e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50116068e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50212512e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50405401e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50510000e-06  1.33590355e+00  0.00000000e+00  0.00000000e+00 
 8.50511000e-06  1.33590355e+00  0.00000000e+00  1.80000000e-01 
 8.50512778e-06  1.33590355e+00  0.00000000e+00  5.00000000e-01 
 8.50513264e-06  1.33590355e+00  0.00000000e+00  5.87500000e-01 
 8.50514115e-06  1.33590355e+00  0.00000000e+00  7.40625000e-01 
 8.50515056e-06  5.86025442e-01  0.00000000e+00  9.10156250e-01 
 8.50516940e-06  5.86341176e-01  0.00000000e+00  1.24921875e+00 
 8.50518860e-06  5.86696995e-01  0.00000000e+00  1.59478224e+00 
 8.50520000e-06  5.86915690e-01  0.00000000e+00  1.80000000e+00 
 8.50520384e-06  5.86990262e-01  0.00000000e+00  1.80000000e+00 
 8.50521152e-06  5.87139388e-01  0.00000000e+00  1.80000000e+00 
 8.50522688e-06  5.87437561e-01  0.00000000e+00  1.80000000e+00 
 8.50525759e-06  5.88033575e-01  0.00000000e+00  1.80000000e+00 
 8.50531903e-06  5.89224266e-01  0.00000000e+00  1.80000000e+00 
 8.50544189e-06  5.91600306e-01  0.00000000e+00  1.80000000e+00 
 8.50568763e-06  5.96331102e-01  0.00000000e+00  1.80000000e+00 
 8.50617910e-06  6.05708223e-01  0.00000000e+00  1.80000000e+00 
