 time            vo1             vo2             p1              p2             
 5.01000000e-09  7.50357487e-01  7.51463859e-01  1.50000000e-01  0.00000000e+00 
 5.03000000e-09  7.50357487e-01  7.51463859e-01  4.50000000e-01  0.00000000e+00 
 5.03458333e-09  7.50357487e-01  7.51463859e-01  5.18750000e-01  0.00000000e+00 
 5.04163934e-09  7.50357487e-01  7.51463859e-01  6.24590055e-01  0.00000000e+00 
 5.04497512e-09  7.50357487e-01  7.51463859e-01  6.74626772e-01  0.00000000e+00 
 5.04592195e-09  7.50357487e-01  7.51463859e-01  6.88829236e-01  0.00000000e+00 
 5.04781561e-09  7.50357487e-01  7.51463859e-01  7.17234166e-01  0.00000000e+00 
 5.04826022e-09  7.50357487e-01  7.51463859e-01  7.23903290e-01  0.00000000e+00 
 5.04914944e-09  7.50357487e-01  7.51463859e-01  7.37241538e-01  0.00000000e+00 
 5.04936001e-09  7.50357487e-01  7.51463859e-01  7.40400153e-01  0.00000000e+00 
 5.04978116e-09  7.50357487e-01  7.51463859e-01  7.46717382e-01  0.00000000e+00 
 5.04988929e-09  7.50357487e-01  7.51463859e-01  7.48339278e-01  0.00000000e+00 
 5.04994186e-09  7.50357487e-01  7.51463859e-01  7.49127931e-01  0.00000000e+00 
 5.04996991e-09  7.50357487e-01  7.51463859e-01  7.49548597e-01  0.00000000e+00 
 5.04998886e-09  7.50357487e-01  7.51463859e-01  7.49832878e-01  0.00000000e+00 
 5.05000344e-09  7.50357487e-01  7.51463859e-01  7.50051612e-01  0.00000000e+00 
 5.05001730e-09  7.50357487e-01  7.51463859e-01  7.50259495e-01  0.00000000e+00 
 5.05003197e-09  7.50357487e-01  7.51463859e-01  7.50479489e-01  0.00000000e+00 
 5.05005468e-09  7.50357487e-01  7.51463859e-01  7.50820135e-01  0.00000000e+00 
 5.05008889e-09  7.50357487e-01  7.51463859e-01  7.51333409e-01  0.00000000e+00 
 5.05015733e-09  7.50357487e-01  7.51463859e-01  7.52359957e-01  0.00000000e+00 
 5.05023406e-09  7.50357487e-01  7.51463859e-01  7.53510964e-01  0.00000000e+00 
 5.05031603e-09  7.50357487e-01  7.51463859e-01  7.54740472e-01  0.00000000e+00 
 5.05040608e-09  7.50357487e-01  7.51463859e-01  7.56091162e-01  0.00000000e+00 
 5.05050468e-09  7.50357487e-01  7.51463859e-01  7.57570246e-01  0.00000000e+00 
 5.05061867e-09  7.50357487e-01  7.51463859e-01  7.59280070e-01  0.00000000e+00 
 5.05075108e-09  7.50357487e-01  7.51463859e-01  7.61266182e-01  0.00000000e+00 
 5.05091229e-09  7.50357487e-01  7.51463859e-01  7.63684414e-01  0.00000000e+00 
 5.05111198e-09  7.50357487e-01  7.51463859e-01  7.66679736e-01  0.00000000e+00 
 5.05137406e-09  7.50357487e-01  7.51463859e-01  7.70610923e-01  0.00000000e+00 
 5.05173682e-09  7.50357487e-01  7.51463859e-01  7.76052299e-01  0.00000000e+00 
 5.05229944e-09  7.50357487e-01  7.51463859e-01  7.84491661e-01  0.00000000e+00 
 5.05335574e-09  7.50357487e-01  7.51463859e-01  8.00336135e-01  0.00000000e+00 
 5.05546834e-09  7.50357487e-01  7.51463859e-01  8.32025082e-01  0.00000000e+00 
 5.05957187e-09  7.50357487e-01  7.51463859e-01  8.93578109e-01  0.00000000e+00 
 5.06395864e-09  7.50357487e-01  7.51463859e-01  9.59379625e-01  0.00000000e+00 
 5.06881034e-09  7.50357487e-01  7.51463859e-01  1.03215510e+00  0.00000000e+00 
 5.07537364e-09  7.50357487e-01  7.51463859e-01  1.13060461e+00  0.00000000e+00 
 5.08164444e-09  7.50357487e-01  7.51463859e-01  1.22466667e+00  0.00000000e+00 
 5.09111715e-09  7.50357487e-01  7.51463859e-01  1.36675726e+00  0.00000000e+00 
 5.10000000e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.10103617e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.10310850e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.10673181e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.11051373e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.11762542e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.12786471e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.14332140e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.15797096e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.17370569e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.18380535e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.19615386e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.20888837e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.22481900e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.24109553e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.26977444e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.29764033e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.33194201e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.36453839e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.41014446e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.46762105e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.57802241e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.79882513e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 6.15975984e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 6.88162928e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 8.32536815e-09  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 1.12128459e-08  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 1.69878014e-08  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 2.85377123e-08  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.16375342e-08  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 9.78371781e-08  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 1.90236466e-07  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 3.75035041e-07  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.00000000e-07  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.00010000e-07  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.00030000e-07  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.00070000e-07  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.00100000e-07  7.50357487e-01  7.51463859e-01  1.50000000e+00  0.00000000e+00 
 5.00100640e-07  7.50357487e-01  7.51463859e-01  1.49039340e+00  0.00000000e+00 
 5.00101921e-07  7.50357487e-01  7.51463859e-01  1.47118021e+00  0.00000000e+00 
 5.00104483e-07  7.50357487e-01  7.51463859e-01  1.43275383e+00  0.00000000e+00 
 5.00107182e-07  7.50357487e-01  7.51463859e-01  1.39226489e+00  0.00000000e+00 
 5.00112581e-07  7.50357487e-01  7.51463859e-01  1.31128699e+00  0.00000000e+00 
 5.00119935e-07  7.50357487e-01  7.51463859e-01  1.20098085e+00  0.00000000e+00 
 5.00134642e-07  7.50357487e-01  7.51463859e-01  9.80368572e-01  0.00000000e+00 
 5.00138355e-07  7.50357487e-01  7.51463859e-01  9.24674464e-01  0.00000000e+00 
 5.00144853e-07  7.50357487e-01  7.51463859e-01  8.27209777e-01  0.00000000e+00 
 5.00152047e-07  7.50357487e-01  7.51463859e-01  7.19302444e-01  0.00000000e+00 
 5.00166434e-07  7.50357487e-01  7.51463859e-01  5.03487779e-01  0.00000000e+00 
 5.00176839e-07  7.50357487e-01  7.51463859e-01  3.47419325e-01  0.00000000e+00 
 5.00190755e-07  7.50357487e-01  7.51463859e-01  1.38682025e-01  0.00000000e+00 
 5.00200000e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00201341e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00204022e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00209386e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00216702e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00231336e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00247768e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00264805e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00276364e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00285719e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00296843e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00309236e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00322355e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00348185e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00375207e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00406724e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00454635e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00506392e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00581841e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00677189e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.00842014e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.01151136e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.01694839e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.02464239e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.03708631e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.05100000e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  0.00000000e+00 
 5.05110000e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  1.50000000e-01 
 5.05130000e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  4.50000000e-01 
 5.05134583e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  5.18750000e-01 
 5.05142604e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  6.39062500e-01 
 5.05144911e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  6.73665749e-01 
 5.05148601e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  7.29011564e-01 
 5.05149964e-07  7.50357487e-01  7.51463859e-01  0.00000000e+00  7.49455232e-01 
 5.05150682e-07  7.50447800e-01  7.51730777e-01  0.00000000e+00  7.60227794e-01 
 5.05151021e-07  7.50457855e-01  7.51773400e-01  0.00000000e+00  7.65322105e-01 
 5.05151448e-07  7.50473467e-01  7.51814549e-01  0.00000000e+00  7.71717401e-01 
 5.05151845e-07  7.50489474e-01  7.51847769e-01  0.00000000e+00  7.77677607e-01 
 5.05152640e-07  7.50522155e-01  7.51912461e-01  0.00000000e+00  7.89598020e-01 
 5.05153717e-07  7.50566382e-01  7.52000299e-01  0.00000000e+00  8.05757495e-01 
 5.05155872e-07  7.50654140e-01  7.52175650e-01  0.00000000e+00  8.38076444e-01 
 5.05160181e-07  7.50827608e-01  7.52522570e-01  0.00000000e+00  9.02714343e-01 
 5.05168799e-07  7.51168156e-01  7.53203566e-01  0.00000000e+00  1.03199014e+00 
 5.05186036e-07  7.51831970e-01  7.54530972e-01  0.00000000e+00  1.29054174e+00 
 5.05200000e-07  7.52358145e-01  7.55583146e-01  0.00000000e+00  1.50000000e+00 
 5.05202207e-07  7.52440360e-01  7.55747550e-01  0.00000000e+00  1.50000000e+00 
 5.05206620e-07  7.52604533e-01  7.56075841e-01  0.00000000e+00  1.50000000e+00 
 5.05215447e-07  7.52931771e-01  7.56730207e-01  0.00000000e+00  1.50000000e+00 
 5.05233100e-07  7.53582580e-01  7.58031609e-01  0.00000000e+00  1.50000000e+00 
 5.05268407e-07  7.54874092e-01  7.60614202e-01  0.00000000e+00  1.50000000e+00 
 5.05339020e-07  7.57433371e-01  7.65731909e-01  0.00000000e+00  1.50000000e+00 
 5.05471243e-07  7.62173756e-01  7.75211100e-01  0.00000000e+00  1.50000000e+00 
 5.05654680e-07  7.68656736e-01  7.88174903e-01  0.00000000e+00  1.50000000e+00 
 5.05999677e-07  7.80530900e-01  8.11919279e-01  0.00000000e+00  1.50000000e+00 
 5.06689670e-07  8.02676101e-01  8.56202308e-01  0.00000000e+00  1.50000000e+00 
 5.07454807e-07  8.23936345e-01  8.98715719e-01  0.00000000e+00  1.50000000e+00 
 5.08327400e-07  8.42917871e-01  9.36672450e-01  0.00000000e+00  1.50000000e+00 
 5.09364697e-07  8.58101125e-01  9.67033904e-01  0.00000000e+00  1.50000000e+00 
 5.10134806e-07  8.65031408e-01  9.80892164e-01  0.00000000e+00  1.50000000e+00 
 5.10973354e-07  8.69627420e-01  9.90082656e-01  0.00000000e+00  1.50000000e+00 
 5.12100876e-07  8.72925506e-01  9.96677730e-01  0.00000000e+00  1.50000000e+00 
 5.13128608e-07  8.74277771e-01  9.99381809e-01  0.00000000e+00  1.50000000e+00 
 5.14562185e-07  8.75015786e-01  1.00085759e+00  0.00000000e+00  1.50000000e+00 
 5.16089768e-07  8.75203548e-01  1.00123306e+00  0.00000000e+00  1.50000000e+00 
 5.18395973e-07  8.75199682e-01  1.00122533e+00  0.00000000e+00  1.50000000e+00 
 5.21395310e-07  8.75135111e-01  1.00109621e+00  0.00000000e+00  1.50000000e+00 
 5.26976986e-07  8.75087155e-01  1.00100031e+00  0.00000000e+00  1.50000000e+00 
 5.38140339e-07  8.75080028e-01  1.00098606e+00  0.00000000e+00  1.50000000e+00 
 5.54944824e-07  8.75085555e-01  1.00099711e+00  0.00000000e+00  1.50000000e+00 
 5.82017876e-07  8.75087061e-01  1.00100012e+00  0.00000000e+00  1.50000000e+00 
 6.21999902e-07  8.75086951e-01  1.00099990e+00  0.00000000e+00  1.50000000e+00 
 6.86496596e-07  8.75086895e-01  1.00099979e+00  0.00000000e+00  1.50000000e+00 
 7.85120596e-07  8.75086894e-01  1.00099979e+00  0.00000000e+00  1.50000000e+00 
 9.45852270e-07  8.75086895e-01  1.00099979e+00  0.00000000e+00  1.50000000e+00 
 1.00000000e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  1.50000000e+00 
 1.00001000e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  1.35000000e+00 
 1.00003000e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  1.05000000e+00 
 1.00003458e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  9.81250000e-01 
 1.00004260e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  8.60937500e-01 
 1.00005148e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  7.27734375e-01 
 1.00006924e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  4.61328125e-01 
 1.00010000e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00010355e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00011066e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00012486e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00015328e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00021011e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00032378e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00055111e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00100578e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00191511e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00373378e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00500000e-06  8.75086895e-01  1.00099979e+00  0.00000000e+00  0.00000000e+00 
 1.00501000e-06  8.75086895e-01  1.00099979e+00  1.50000000e-01  0.00000000e+00 
 1.00503000e-06  8.75086895e-01  1.00099979e+00  4.50000000e-01  0.00000000e+00 
 1.00503458e-06  8.75086895e-01  1.00099979e+00  5.18750000e-01  0.00000000e+00 
 1.00504145e-06  8.75086895e-01  1.00099979e+00  6.21701243e-01  0.00000000e+00 
 1.00504497e-06  8.75086895e-01  1.00099979e+00  6.74617195e-01  0.00000000e+00 
 1.00504596e-06  8.75086895e-01  1.00099979e+00  6.89385638e-01  0.00000000e+00 
 1.00504793e-06  8.75086895e-01  1.00099979e+00  7.18922524e-01  0.00000000e+00 
 1.00504839e-06  8.75086895e-01  1.00099979e+00  7.25857405e-01  0.00000000e+00 
 1.00504932e-06  8.75086895e-01  1.00099979e+00  7.39727167e-01  0.00000000e+00 
 1.00504953e-06  8.75086895e-01  1.00099979e+00  7.42983608e-01  0.00000000e+00 
 1.00504997e-06  8.75086895e-01  1.00099979e+00  7.49496492e-01  0.00000000e+00 
 1.00505003e-06  8.75086895e-01  1.00099979e+00  7.50400879e-01  0.00000000e+00 
 1.00505007e-06  8.75086895e-01  1.00099979e+00  7.51012079e-01  0.00000000e+00 
 1.00505010e-06  8.75086895e-01  1.00099979e+00  7.51530709e-01  0.00000000e+00 
 1.00505014e-06  8.75086895e-01  1.00099979e+00  7.52166169e-01  0.00000000e+00 
 1.00505019e-06  8.75086895e-01  1.00099979e+00  7.52855999e-01  0.00000000e+00 
 1.00505023e-06  8.75086895e-01  1.00099979e+00  7.53431459e-01  0.00000000e+00 
 1.00505026e-06  8.75086895e-01  1.00099979e+00  7.53967155e-01  0.00000000e+00 
 1.00505030e-06  8.75086895e-01  1.00099979e+00  7.54469613e-01  0.00000000e+00 
 1.00505033e-06  8.75086895e-01  1.00099979e+00  7.54926206e-01  0.00000000e+00 
 1.00505035e-06  8.75086895e-01  1.00099979e+00  7.55303555e-01  0.00000000e+00 
 1.00505038e-06  8.75086895e-01  1.00099979e+00  7.55670122e-01  0.00000000e+00 
 1.00505040e-06  8.75086895e-01  1.00099979e+00  7.56046665e-01  0.00000000e+00 
 1.00505043e-06  8.75086895e-01  1.00099979e+00  7.56480889e-01  0.00000000e+00 
 1.00505047e-06  8.75086895e-01  1.00099979e+00  7.57053360e-01  0.00000000e+00 
 1.00505051e-06  8.75086895e-01  1.00099979e+00  7.57708880e-01  0.00000000e+00 
 1.00505057e-06  8.75086895e-01  1.00099979e+00  7.58501019e-01  0.00000000e+00 
 1.00505062e-06  8.75086895e-01  1.00099979e+00  7.59266927e-01  0.00000000e+00 
 1.00505067e-06  8.75086895e-01  1.00099979e+00  7.60051761e-01  0.00000000e+00 
 1.00505072e-06  8.75086895e-01  1.00099979e+00  7.60799990e-01  0.00000000e+00 
 1.00505077e-06  8.75086895e-01  1.00099979e+00  7.61555163e-01  0.00000000e+00 
 1.00505082e-06  8.75086895e-01  1.00099979e+00  7.62291945e-01  0.00000000e+00 
 1.00505087e-06  8.75086895e-01  1.00099979e+00  7.63038104e-01  0.00000000e+00 
 1.00505092e-06  8.75086895e-01  1.00099979e+00  7.63776160e-01  0.00000000e+00 
 1.00505097e-06  8.75086895e-01  1.00099979e+00  7.64593318e-01  0.00000000e+00 
 1.00505103e-06  8.75086895e-01  1.00099979e+00  7.65466191e-01  0.00000000e+00 
 1.00505110e-06  8.75086895e-01  1.00099979e+00  7.66450415e-01  0.00000000e+00 
 1.00505117e-06  8.75086895e-01  1.00099979e+00  7.67522713e-01  0.00000000e+00 
 1.00505125e-06  8.75086895e-01  1.00099979e+00  7.68737273e-01  0.00000000e+00 
 1.00505134e-06  8.75086895e-01  1.00099979e+00  7.70088327e-01  0.00000000e+00 
 1.00505144e-06  8.75086895e-01  1.00099979e+00  7.71645731e-01  0.00000000e+00 
 1.00505156e-06  8.75086895e-01  1.00099979e+00  7.73435928e-01  0.00000000e+00 
 1.00505170e-06  8.75086895e-01  1.00099979e+00  7.75571272e-01  0.00000000e+00 
 1.00505188e-06  8.75086895e-01  1.00099979e+00  7.78152886e-01  0.00000000e+00 
 1.00505210e-06  8.75086895e-01  1.00099979e+00  7.81425718e-01  0.00000000e+00 
 1.00505238e-06  8.75086895e-01  1.00099979e+00  7.85747906e-01  0.00000000e+00 
 1.00505280e-06  8.75086895e-01  1.00099979e+00  7.91953586e-01  0.00000000e+00 
 1.00505347e-06  8.75086895e-01  1.00099979e+00  8.01987330e-01  0.00000000e+00 
 1.00505480e-06  8.75086895e-01  1.00099979e+00  8.22054817e-01  0.00000000e+00 
 1.00505748e-06  8.75086895e-01  1.00099979e+00  8.62189792e-01  0.00000000e+00 
 1.00506197e-06  8.75086895e-01  1.00099979e+00  9.29558183e-01  0.00000000e+00 
 1.00506631e-06  8.75086895e-01  1.00099979e+00  9.94620828e-01  0.00000000e+00 
 1.00506958e-06  8.75086895e-01  1.00099979e+00  1.04363951e+00  0.00000000e+00 
 1.00507430e-06  8.75086895e-01  1.00099979e+00  1.11444690e+00  0.00000000e+00 
 1.00507858e-06  8.75086895e-01  1.00099979e+00  1.17870626e+00  0.00000000e+00 
 1.00508529e-06  8.75086895e-01  1.00099979e+00  1.27933970e+00  0.00000000e+00 
 1.00509303e-06  8.75086895e-01  1.00099979e+00  1.39539785e+00  0.00000000e+00 
 1.00510000e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00510073e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00510220e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00510514e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00510806e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00511389e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00512216e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00513417e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00514197e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00515224e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00516191e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00517427e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00518713e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00520371e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
 1.00522455e-06  8.75086895e-01  1.00099979e+00  1.50000000e+00  0.00000000e+00 
