 time            vcmp            p1              p2             
 9.04853951e-06  1.20466672e+00  7.28092616e-01  0.00000000e+00 
 9.05005569e-06  1.17460618e+00  7.50835296e-01  0.00000000e+00 
 9.05080485e-06  1.15898251e+00  7.62072700e-01  0.00000000e+00 
 9.05149437e-06  1.14376028e+00  7.72415504e-01  0.00000000e+00 
 9.05225429e-06  1.12629385e+00  7.83814321e-01  0.00000000e+00 
 9.05377413e-06  1.08981669e+00  8.06611954e-01  0.00000000e+00 
 9.05616865e-06  1.03033156e+00  8.42529780e-01  0.00000000e+00 
 9.06051031e-06  9.28270548e-01  9.07654702e-01  0.00000000e+00 
 9.06603747e-06  8.29841181e-01  9.90561999e-01  0.00000000e+00 
 9.06837754e-06  8.01163795e-01  1.02566308e+00  0.00000000e+00 
 9.06952581e-06  7.90034286e-01  1.04288712e+00  0.00000000e+00 
 9.07065598e-06  7.80857603e-01  1.05983967e+00  0.00000000e+00 
 9.07116577e-06  7.77188064e-01  1.06748661e+00  0.00000000e+00 
 9.07171328e-06  7.73198127e-01  1.07569920e+00  0.00000000e+00 
 9.07207964e-06  7.70151350e-01  1.08119460e+00  0.00000000e+00 
 9.07246371e-06  7.66325592e-01  1.08695561e+00  0.00000000e+00 
 9.07301764e-06  7.60152209e-01  1.09526466e+00  0.00000000e+00 
 9.07321187e-06  7.60166571e-01  1.09817805e+00  0.00000000e+00 
 9.07345338e-06  7.62774610e-01  1.10180066e+00  0.00000000e+00 
 9.07370531e-06  7.64769700e-01  1.10557961e+00  0.00000000e+00 
 9.07393282e-06  7.65079978e-01  1.10899224e+00  0.00000000e+00 
 9.07425165e-06  7.64361196e-01  1.11377468e+00  0.00000000e+00 
 9.07470324e-06  7.63008175e-01  1.12054863e+00  0.00000000e+00 
 9.07529423e-06  7.61794939e-01  1.12941345e+00  0.00000000e+00 
 9.07593940e-06  7.61023415e-01  1.13909100e+00  0.00000000e+00 
 9.07709370e-06  7.59920314e-01  1.15640552e+00  0.00000000e+00 
 9.07940230e-06  7.58106220e-01  1.19103457e+00  0.00000000e+00 
 9.08148373e-06  7.56812125e-01  1.22225602e+00  0.00000000e+00 
 9.08564659e-06  7.54669863e-01  1.28469891e+00  0.00000000e+00 
 9.09255665e-06  7.51661789e-01  1.38834976e+00  0.00000000e+00 
 9.10000000e-06  7.48822904e-01  1.50000000e+00  0.00000000e+00 
 9.10095095e-06  7.48572125e-01  1.50000000e+00  0.00000000e+00 
 9.10285286e-06  7.48152878e-01  1.50000000e+00  0.00000000e+00 
 9.10643871e-06  7.47347364e-01  1.50000000e+00  0.00000000e+00 
 9.11298046e-06  7.45895619e-01  1.50000000e+00  0.00000000e+00 
 9.12606397e-06  7.43079019e-01  1.50000000e+00  0.00000000e+00 
 9.15223097e-06  7.37855755e-01  1.50000000e+00  0.00000000e+00 
 9.19089635e-06  7.32143967e-01  1.50000000e+00  0.00000000e+00 
 9.20617746e-06  7.31148375e-01  1.50000000e+00  0.00000000e+00 
 9.21877112e-06  7.30851464e-01  1.50000000e+00  0.00000000e+00 
 9.22876125e-06  7.30775614e-01  1.50000000e+00  0.00000000e+00 
 9.23956594e-06  7.30744206e-01  1.50000000e+00  0.00000000e+00 
 9.25305569e-06  7.30727785e-01  1.50000000e+00  0.00000000e+00 
 9.26740672e-06  7.30719883e-01  1.50000000e+00  0.00000000e+00 
 9.27669104e-06  7.30716819e-01  1.50000000e+00  0.00000000e+00 
 9.28601339e-06  7.30714598e-01  1.50000000e+00  0.00000000e+00 
 9.29647340e-06  7.30712705e-01  1.50000000e+00  0.00000000e+00 
 9.30865522e-06  7.30711058e-01  1.50000000e+00  0.00000000e+00 
 9.32097301e-06  7.30709738e-01  1.50000000e+00  0.00000000e+00 
 9.33506456e-06  7.30708567e-01  1.50000000e+00  0.00000000e+00 
 9.34999366e-06  7.30707607e-01  1.50000000e+00  0.00000000e+00 
 9.36758247e-06  7.30706686e-01  1.50000000e+00  0.00000000e+00 
 9.38743541e-06  7.30705978e-01  1.50000000e+00  0.00000000e+00 
 9.41202532e-06  7.30705328e-01  1.50000000e+00  0.00000000e+00 
 9.44180829e-06  7.30704770e-01  1.50000000e+00  0.00000000e+00 
 9.48157078e-06  7.30704260e-01  1.50000000e+00  0.00000000e+00 
 9.53601030e-06  7.30703804e-01  1.50000000e+00  0.00000000e+00 
 9.62201052e-06  7.30703337e-01  1.50000000e+00  0.00000000e+00 
 9.78220161e-06  7.30702731e-01  1.50000000e+00  0.00000000e+00 
 1.01025838e-05  7.30701696e-01  1.50000000e+00  0.00000000e+00 
 1.07433481e-05  7.30699655e-01  1.50000000e+00  0.00000000e+00 
 1.11000000e-05  7.30698517e-01  1.50000000e+00  0.00000000e+00 
 1.11015455e-05  7.31039080e-01  1.47681708e+00  0.00000000e+00 
 1.11046366e-05  7.32288924e-01  1.43045124e+00  0.00000000e+00 
 1.11077520e-05  7.33920630e-01  1.38372037e+00  0.00000000e+00 
 1.11122063e-05  7.36676152e-01  1.31690554e+00  0.00000000e+00 
 1.11165544e-05  7.40018798e-01  1.25168398e+00  0.00000000e+00 
 1.11194363e-05  7.42890993e-01  1.20845510e+00  0.00000000e+00 
 1.11211923e-05  7.45141435e-01  1.18211484e+00  0.00000000e+00 
 1.11224372e-05  7.47133735e-01  1.16344269e+00  0.00000000e+00 
 1.11236361e-05  7.49530528e-01  1.14545889e+00  0.00000000e+00 
 1.11248641e-05  7.52669370e-01  1.12703897e+00  0.00000000e+00 
 1.11262330e-05  7.57274772e-01  1.10650557e+00  0.00000000e+00 
 1.11277472e-05  7.64141166e-01  1.08379145e+00  0.00000000e+00 
 1.11292696e-05  7.73363865e-01  1.06095607e+00  0.00000000e+00 
 1.11310599e-05  7.87535297e-01  1.03410125e+00  0.00000000e+00 
 1.11319978e-05  7.95513856e-01  1.02003344e+00  0.00000000e+00 
 1.11332841e-05  8.08763799e-01  1.00073833e+00  0.00000000e+00 
 1.11344683e-05  8.23934225e-01  9.82975918e-01  0.00000000e+00 
 1.11358631e-05  8.44643222e-01  9.62053113e-01  0.00000000e+00 
 1.11385308e-05  8.91968288e-01  9.22038249e-01  0.00000000e+00 
 1.11416496e-05  9.59818019e-01  8.75255397e-01  0.00000000e+00 
 1.11462269e-05  1.07576621e+00  8.06596982e-01  0.00000000e+00 
 1.11490036e-05  1.14530773e+00  7.64945270e-01  0.00000000e+00 
 1.11510111e-05  1.18985792e+00  7.34834027e-01  0.00000000e+00 
 1.11522191e-05  1.21336095e+00  7.16713531e-01  0.00000000e+00 
 1.11536477e-05  1.23841275e+00  6.95284148e-01  0.00000000e+00 
 1.11553968e-05  1.26568198e+00  6.69047420e-01  0.00000000e+00 
 1.11575278e-05  1.29521075e+00  6.37082741e-01  0.00000000e+00 
 1.11606740e-05  1.33546606e+00  5.89890535e-01  0.00000000e+00 
 1.11632401e-05  1.36976031e+00  5.51397916e-01  0.00000000e+00 
 1.11645510e-05  1.38857511e+00  5.31735457e-01  0.00000000e+00 
 1.11653918e-05  1.39818082e+00  5.19122682e-01  0.00000000e+00 
 1.11660734e-05  1.39933572e+00  5.08899483e-01  0.00000000e+00 
 1.11665089e-05  1.39955568e+00  5.02366766e-01  0.00000000e+00 
 1.11670007e-05  1.39988771e+00  4.94988814e-01  0.00000000e+00 
 1.11675099e-05  1.40025525e+00  4.87351941e-01  0.00000000e+00 
 1.11682010e-05  1.40074540e+00  4.76985086e-01  0.00000000e+00 
 1.11688526e-05  1.40119678e+00  4.67211117e-01  0.00000000e+00 
 1.11701558e-05  1.40207166e+00  4.47663181e-01  0.00000000e+00 
 1.11721384e-05  1.40333552e+00  4.17924372e-01  0.00000000e+00 
 1.11749288e-05  1.40498776e+00  3.76067983e-01  0.00000000e+00 
 1.11788383e-05  1.40708111e+00  3.17425771e-01  0.00000000e+00 
 1.11842948e-05  1.40963603e+00  2.35577311e-01  0.00000000e+00 
 1.11911199e-05  1.41234616e+00  1.33202179e-01  0.00000000e+00 
 1.12000000e-05  1.41525476e+00  7.99360578e-15  0.00000000e+00 
 1.12010063e-05  1.41527415e+00  0.00000000e+00  0.00000000e+00 
 1.12030190e-05  1.41527497e+00  0.00000000e+00  0.00000000e+00 
 1.12070443e-05  1.41527467e+00  0.00000000e+00  0.00000000e+00 
 1.12150949e-05  1.41527465e+00  0.00000000e+00  0.00000000e+00 
 1.12300464e-05  1.41527465e+00  0.00000000e+00  0.00000000e+00 
 1.12495352e-05  1.41527466e+00  0.00000000e+00  0.00000000e+00 
 1.12500000e-05  1.41527466e+00  0.00000000e+00  0.00000000e+00 
 1.12509297e-05  1.41527466e+00  0.00000000e+00  1.39452910e-02 
 1.12527891e-05  1.41527466e+00  0.00000000e+00  4.18358729e-02 
 1.12565078e-05  1.41527466e+00  0.00000000e+00  9.76170367e-02 
 1.12639453e-05  1.41527466e+00  0.00000000e+00  2.09179364e-01 
 1.12788203e-05  1.41527466e+00  0.00000000e+00  4.32304020e-01 
 1.12836248e-05  1.41527466e+00  0.00000000e+00  5.04372016e-01 
 1.12920327e-05  1.41527466e+00  0.00000000e+00  6.30491010e-01 
 1.12968596e-05  1.41527466e+00  0.00000000e+00  7.02893951e-01 
 1.12996439e-05  1.41527466e+00  0.00000000e+00  7.44657751e-01 
 1.13012748e-05  1.41528120e+00  0.00000000e+00  7.69121379e-01 
 1.13021172e-05  1.41526044e+00  0.00000000e+00  7.81757931e-01 
 1.13031316e-05  1.41527924e+00  0.00000000e+00  7.96973769e-01 
 1.13042500e-05  1.41527562e+00  0.00000000e+00  8.13749361e-01 
 1.13059571e-05  1.41527444e+00  0.00000000e+00  8.39356956e-01 
 1.13093715e-05  1.41527461e+00  0.00000000e+00  8.90572146e-01 
 1.13162002e-05  1.41527466e+00  0.00000000e+00  9.93002526e-01 
 1.13298576e-05  1.41527466e+00  0.00000000e+00  1.19786329e+00 
 1.13500000e-05  1.41527466e+00  0.00000000e+00  1.50000000e+00 
 1.13524805e-05  1.41527466e+00  0.00000000e+00  1.50000000e+00 
 1.13574416e-05  1.41527466e+00  0.00000000e+00  1.50000000e+00 
 1.13673638e-05  1.41527466e+00  0.00000000e+00  1.50000000e+00 
 1.13872082e-05  1.41527466e+00  0.00000000e+00  1.50000000e+00 
 1.14268969e-05  1.41527466e+00  0.00000000e+00  1.50000000e+00 
 1.15062743e-05  1.41527466e+00  0.00000000e+00  1.50000000e+00 
 1.15961110e-05  1.41527467e+00  0.00000000e+00  1.50000000e+00 
 1.17243575e-05  1.41527467e+00  0.00000000e+00  1.50000000e+00 
 1.18846957e-05  1.41527467e+00  0.00000000e+00  1.50000000e+00 
 1.21512410e-05  1.41527468e+00  0.00000000e+00  1.50000000e+00 
 1.26433850e-05  1.41527469e+00  0.00000000e+00  1.50000000e+00 
 1.33500000e-05  1.41527471e+00  0.00000000e+00  1.50000000e+00 
 1.33600000e-05  1.41527471e+00  0.00000000e+00  1.35000000e+00 
 1.33800000e-05  1.41527472e+00  0.00000000e+00  1.05000000e+00 
 1.33845833e-05  1.41527472e+00  0.00000000e+00  9.81250000e-01 
 1.33926042e-05  1.41527472e+00  0.00000000e+00  8.60937500e-01 
 1.34014844e-05  1.41527472e+00  0.00000000e+00  7.27734375e-01 
 1.34192448e-05  1.41527472e+00  0.00000000e+00  4.61328125e-01 
 1.34500000e-05  1.41527472e+00  0.00000000e+00  7.99360578e-15 
 1.34535521e-05  1.41527472e+00  0.00000000e+00  0.00000000e+00 
 1.34606563e-05  1.41527472e+00  0.00000000e+00  0.00000000e+00 
 1.34748646e-05  1.41527472e+00  0.00000000e+00  0.00000000e+00 
 1.35000000e-05  1.41527472e+00  0.00000000e+00  0.00000000e+00 
 1.35019581e-05  1.41470444e+00  2.93718754e-02  0.00000000e+00 
 1.35058744e-05  1.41344305e+00  8.81156262e-02  0.00000000e+00 
 1.35108114e-05  1.41167369e+00  1.62171741e-01  0.00000000e+00 
 1.35137397e-05  1.41051567e+00  2.06095886e-01  0.00000000e+00 
 1.35163622e-05  1.40940002e+00  2.45433418e-01  0.00000000e+00 
 1.35200543e-05  1.40768724e+00  3.00814125e-01  0.00000000e+00 
 1.35216087e-05  1.40691094e+00  3.24130319e-01  0.00000000e+00 
 1.35238563e-05  1.40572432e+00  3.57844205e-01  0.00000000e+00 
 1.35265345e-05  1.40420236e+00  3.98017251e-01  0.00000000e+00 
 1.35294068e-05  1.40242473e+00  4.41102591e-01  0.00000000e+00 
 1.35308001e-05  1.40150293e+00  4.62002128e-01  0.00000000e+00 
 1.35327719e-05  1.40012618e+00  4.91579203e-01  0.00000000e+00 
 1.35337055e-05  1.39944310e+00  5.05582678e-01  0.00000000e+00 
 1.35345844e-05  1.39878074e+00  5.18765645e-01  0.00000000e+00 
 1.35353035e-05  1.39541387e+00  5.29553134e-01  0.00000000e+00 
 1.35356888e-05  1.38818954e+00  5.35332692e-01  0.00000000e+00 
 1.35361745e-05  1.38040244e+00  5.42617013e-01  0.00000000e+00 
 1.35367190e-05  1.37259992e+00  5.50785682e-01  0.00000000e+00 
 1.35374150e-05  1.36282574e+00  5.61224402e-01  0.00000000e+00 
 1.35388068e-05  1.34416566e+00  5.82101842e-01  0.00000000e+00 
 1.35415904e-05  1.30885176e+00  6.23856723e-01  0.00000000e+00 
 1.35445277e-05  1.26982115e+00  6.67915353e-01  0.00000000e+00 
 1.35485391e-05  1.20467226e+00  7.28086536e-01  0.00000000e+00 
 1.35500938e-05  1.17381161e+00  7.51406580e-01  0.00000000e+00 
 1.35508704e-05  1.15755409e+00  7.63056681e-01  0.00000000e+00 
 1.35515941e-05  1.14150250e+00  7.73911690e-01  0.00000000e+00 
 1.35523867e-05  1.12318851e+00  7.85800506e-01  0.00000000e+00 
 1.35539719e-05  1.08495463e+00  8.09578137e-01  0.00000000e+00 
 1.35564195e-05  1.02409545e+00  8.46292825e-01  0.00000000e+00 
 1.35610109e-05  9.17668389e-01  9.15163061e-01  0.00000000e+00 
 1.35663736e-05  8.25228802e-01  9.95603967e-01  0.00000000e+00 
 1.35680834e-05  8.04312420e-01  1.02125099e+00  0.00000000e+00 
 1.35705216e-05  7.81833756e-01  1.05782415e+00  0.00000000e+00 
 1.35714938e-05  7.74853260e-01  1.07240744e+00  0.00000000e+00 
 1.35720608e-05  7.70338562e-01  1.08091132e+00  0.00000000e+00 
 1.35724997e-05  7.66054480e-01  1.08749600e+00  0.00000000e+00 
 1.35731254e-05  7.60000208e-01  1.09688070e+00  0.00000000e+00 
 1.35733204e-05  7.60899643e-01  1.09980653e+00  0.00000000e+00 
 1.35736582e-05  7.63936292e-01  1.10487322e+00  0.00000000e+00 
 1.35738942e-05  7.64805790e-01  1.10841282e+00  0.00000000e+00 
 1.35741923e-05  7.64478707e-01  1.11288438e+00  0.00000000e+00 
 1.35745530e-05  7.63419798e-01  1.11829426e+00  0.00000000e+00 
 1.35751142e-05  7.62043862e-01  1.12671228e+00  0.00000000e+00 
 1.35757404e-05  7.61143585e-01  1.13610673e+00  0.00000000e+00 
 1.35766245e-05  7.60261094e-01  1.14936715e+00  0.00000000e+00 
 1.35783925e-05  7.58745775e-01  1.17588800e+00  0.00000000e+00 
 1.35802238e-05  7.57475007e-01  1.20335752e+00  0.00000000e+00 
 1.35838864e-05  7.55440749e-01  1.25829658e+00  0.00000000e+00 
 1.35902176e-05  7.52541991e-01  1.35326453e+00  0.00000000e+00 
 1.35979774e-05  7.49476659e-01  1.46966169e+00  0.00000000e+00 
 1.36000000e-05  7.48736753e-01  1.50000000e+00  0.00000000e+00 
 1.36003078e-05  7.48625408e-01  1.50000000e+00  0.00000000e+00 
 1.36009235e-05  7.48489736e-01  1.50000000e+00  0.00000000e+00 
 1.36021549e-05  7.48229204e-01  1.50000000e+00  0.00000000e+00 
 1.36046177e-05  7.47669858e-01  1.50000000e+00  0.00000000e+00 
 1.36093037e-05  7.46621989e-01  1.50000000e+00  0.00000000e+00 
 1.36186757e-05  7.44572918e-01  1.50000000e+00  0.00000000e+00 
 1.36374196e-05  7.40656364e-01  1.50000000e+00  0.00000000e+00 
 1.36749076e-05  7.34002959e-01  1.50000000e+00  0.00000000e+00 
 1.36921026e-05  7.31984511e-01  1.50000000e+00  0.00000000e+00 
 1.37086762e-05  7.31039150e-01  1.50000000e+00  0.00000000e+00 
 1.37194617e-05  7.30832590e-01  1.50000000e+00  0.00000000e+00 
 1.37297362e-05  7.30763651e-01  1.50000000e+00  0.00000000e+00 
 1.37409797e-05  7.30734887e-01  1.50000000e+00  0.00000000e+00 
 1.37542547e-05  7.30720576e-01  1.50000000e+00  0.00000000e+00 
 1.37701057e-05  7.30712735e-01  1.50000000e+00  0.00000000e+00 
 1.37808917e-05  7.30709615e-01  1.50000000e+00  0.00000000e+00 
 1.37911804e-05  7.30707443e-01  1.50000000e+00  0.00000000e+00 
 1.38023386e-05  7.30705791e-01  1.50000000e+00  0.00000000e+00 
 1.38145404e-05  7.30704333e-01  1.50000000e+00  0.00000000e+00 
 1.38274252e-05  7.30703132e-01  1.50000000e+00  0.00000000e+00 
 1.38419676e-05  7.30702077e-01  1.50000000e+00  0.00000000e+00 
 1.38580197e-05  7.30701119e-01  1.50000000e+00  0.00000000e+00 
 1.38768144e-05  7.30700347e-01  1.50000000e+00  0.00000000e+00 
 1.38988678e-05  7.30699674e-01  1.50000000e+00  0.00000000e+00 
 1.39259741e-05  7.30699073e-01  1.50000000e+00  0.00000000e+00 
 1.39602738e-05  7.30698545e-01  1.50000000e+00  0.00000000e+00 
 1.40066908e-05  7.30698069e-01  1.50000000e+00  0.00000000e+00 
 1.40744424e-05  7.30697623e-01  1.50000000e+00  0.00000000e+00 
 1.41893461e-05  7.30697127e-01  1.50000000e+00  0.00000000e+00 
 1.44191533e-05  7.30696368e-01  1.50000000e+00  0.00000000e+00 
 1.48787678e-05  7.30694950e-01  1.50000000e+00  0.00000000e+00 
 1.56000000e-05  7.30692718e-01  1.50000000e+00  0.00000000e+00 
 1.56030826e-05  7.31673595e-01  1.45376117e+00  0.00000000e+00 
 1.56092478e-05  7.34771840e-01  1.36128351e+00  0.00000000e+00 
 1.56115427e-05  7.36218572e-01  1.32685969e+00  0.00000000e+00 
 1.56148674e-05  7.38607279e-01  1.27698966e+00  0.00000000e+00 
 1.56177750e-05  7.41129017e-01  1.23337535e+00  0.00000000e+00 
 1.56199664e-05  7.43501531e-01  1.20050457e+00  0.00000000e+00 
 1.56215230e-05  7.45619930e-01  1.17715452e+00  0.00000000e+00 
 1.56227686e-05  7.47734723e-01  1.15847098e+00  0.00000000e+00 
 1.56239396e-05  7.50227196e-01  1.14090628e+00  0.00000000e+00 
 1.56251821e-05  7.53617314e-01  1.12226830e+00  0.00000000e+00 
 1.56265855e-05  7.58685116e-01  1.10121710e+00  0.00000000e+00 
 1.56280878e-05  7.65981339e-01  1.07868253e+00  0.00000000e+00 
 1.56296589e-05  7.76140093e-01  1.05511708e+00  0.00000000e+00 
 1.56313246e-05  7.89790047e-01  1.03013090e+00  0.00000000e+00 
 1.56323563e-05  7.98907638e-01  1.01465507e+00  0.00000000e+00 
 1.56335764e-05  8.12299408e-01  9.96353832e-01  0.00000000e+00 
 1.56350213e-05  8.31789582e-01  9.74680533e-01  0.00000000e+00 
 1.56365321e-05  8.55530790e-01  9.52018307e-01  0.00000000e+00 
 1.56395537e-05  9.12794811e-01  9.06693854e-01  0.00000000e+00 
 1.56429052e-05  9.90362717e-01  8.56421346e-01  0.00000000e+00 
 1.56475810e-05  1.11038379e+00  7.86284675e-01  0.00000000e+00 
 1.56499874e-05  1.16781968e+00  7.50188737e-01  0.00000000e+00 
 1.56518864e-05  1.20717847e+00  7.21704307e-01  0.00000000e+00 
 1.56530365e-05  1.22806642e+00  7.04452196e-01  0.00000000e+00 
 1.56544019e-05  1.25058692e+00  6.83970856e-01  0.00000000e+00 
 1.56561296e-05  1.27620384e+00  6.58055638e-01  0.00000000e+00 
 1.56582089e-05  1.30408450e+00  6.26866835e-01  0.00000000e+00 
 1.56612976e-05  1.34349255e+00  5.80535834e-01  0.00000000e+00 
 1.56629217e-05  1.36525505e+00  5.56174969e-01  0.00000000e+00 
 1.56639784e-05  1.38027374e+00  5.40324552e-01  0.00000000e+00 
 1.56647227e-05  1.39096343e+00  5.29159070e-01  0.00000000e+00 
 1.56652752e-05  1.39755882e+00  5.20872696e-01  0.00000000e+00 
 1.56658231e-05  1.39910978e+00  5.12653973e-01  0.00000000e+00 
 1.56663564e-05  1.39945993e+00  5.04653798e-01  0.00000000e+00 
 1.56667846e-05  1.39973454e+00  4.98231293e-01  0.00000000e+00 
 1.56672454e-05  1.40006444e+00  4.91319014e-01  0.00000000e+00 
 1.56677335e-05  1.40041486e+00  4.83998214e-01  0.00000000e+00 
 1.56683578e-05  1.40085434e+00  4.74632476e-01  0.00000000e+00 
 1.56692452e-05  1.40146355e+00  4.61321678e-01  0.00000000e+00 
 1.56709005e-05  1.40255503e+00  4.36492247e-01  0.00000000e+00 
 1.56730686e-05  1.40390154e+00  4.03970432e-01  0.00000000e+00 
 1.56762361e-05  1.40571432e+00  3.56459236e-01  0.00000000e+00 
 1.56807298e-05  1.40801085e+00  2.89053625e-01  0.00000000e+00 
 1.56867071e-05  1.41064878e+00  1.99393649e-01  0.00000000e+00 
 1.56943149e-05  1.41346284e+00  8.52761682e-02  0.00000000e+00 
 1.57000000e-05  1.41525423e+00  7.99360578e-15  0.00000000e+00 
 1.57010086e-05  1.41527365e+00  0.00000000e+00  0.00000000e+00 
 1.57030257e-05  1.41527447e+00  0.00000000e+00  0.00000000e+00 
 1.57065826e-05  1.41527416e+00  0.00000000e+00  0.00000000e+00 
 1.57136965e-05  1.41527415e+00  0.00000000e+00  0.00000000e+00 
 1.57279243e-05  1.41527415e+00  0.00000000e+00  0.00000000e+00 
 1.57460316e-05  1.41527415e+00  0.00000000e+00  0.00000000e+00 
 1.57500000e-05  1.41527415e+00  0.00000000e+00  0.00000000e+00 
 1.57531399e-05  1.41527415e+00  0.00000000e+00  4.70979490e-02 
 1.57594196e-05  1.41527415e+00  0.00000000e+00  1.41293847e-01 
 1.57719790e-05  1.41527415e+00  0.00000000e+00  3.29685643e-01 
 1.57780663e-05  1.41527415e+00  0.00000000e+00  4.20994585e-01 
 1.57887190e-05  1.41527415e+00  0.00000000e+00  5.80785233e-01 
 1.57948338e-05  1.41527415e+00  0.00000000e+00  6.72507150e-01 
 1.57986336e-05  1.41527415e+00  0.00000000e+00  7.29504731e-01 
 1.58013441e-05  1.41527610e+00  0.00000000e+00  7.70161783e-01 
 1.58028563e-05  1.41527010e+00  0.00000000e+00  7.92844116e-01 
 1.58046159e-05  1.41527577e+00  0.00000000e+00  8.19238405e-01 
 1.58065936e-05  1.41527424e+00  0.00000000e+00  8.48903412e-01 
 1.58105489e-05  1.41527409e+00  0.00000000e+00  9.08233426e-01 
 1.58184596e-05  1.41527415e+00  0.00000000e+00  1.02689345e+00 
 1.58342809e-05  1.41527415e+00  0.00000000e+00  1.26421351e+00 
 1.58500000e-05  1.41527416e+00  0.00000000e+00  1.50000000e+00 
 1.58525134e-05  1.41527416e+00  0.00000000e+00  1.50000000e+00 
 1.58575403e-05  1.41527416e+00  0.00000000e+00  1.50000000e+00 
 1.58675939e-05  1.41527416e+00  0.00000000e+00  1.50000000e+00 
 1.58877013e-05  1.41527416e+00  0.00000000e+00  1.50000000e+00 
 1.59279160e-05  1.41527416e+00  0.00000000e+00  1.50000000e+00 
 1.60083454e-05  1.41527416e+00  0.00000000e+00  1.50000000e+00 
 1.60929554e-05  1.41527417e+00  0.00000000e+00  1.50000000e+00 
 1.62184122e-05  1.41527417e+00  0.00000000e+00  1.50000000e+00 
 1.63679321e-05  1.41527418e+00  0.00000000e+00  1.50000000e+00 
 1.66218175e-05  1.41527419e+00  0.00000000e+00  1.50000000e+00 
 1.70619364e-05  1.41527420e+00  0.00000000e+00  1.50000000e+00 
 1.78500000e-05  1.41527423e+00  0.00000000e+00  1.50000000e+00 
 1.78600000e-05  1.41527423e+00  0.00000000e+00  1.35000000e+00 
 1.78800000e-05  1.41527423e+00  0.00000000e+00  1.05000000e+00 
 1.78845833e-05  1.41527423e+00  0.00000000e+00  9.81250000e-01 
 1.78926042e-05  1.41527423e+00  0.00000000e+00  8.60937500e-01 
 1.79014844e-05  1.41527423e+00  0.00000000e+00  7.27734375e-01 
 1.79192448e-05  1.41527423e+00  0.00000000e+00  4.61328125e-01 
 1.79500000e-05  1.41527423e+00  0.00000000e+00  7.99360578e-15 
 1.79535521e-05  1.41527423e+00  0.00000000e+00  0.00000000e+00 
 1.79606562e-05  1.41527423e+00  0.00000000e+00  0.00000000e+00 
 1.79748646e-05  1.41527423e+00  0.00000000e+00  0.00000000e+00 
 1.80000000e-05  1.41527423e+00  0.00000000e+00  0.00000000e+00 
 1.80019581e-05  1.41470395e+00  2.93718928e-02  0.00000000e+00 
 1.80058744e-05  1.41344255e+00  8.81156784e-02  0.00000000e+00 
 1.80108114e-05  1.41167321e+00  1.62170542e-01  0.00000000e+00 
 1.80137394e-05  1.41051528e+00  2.06091002e-01  0.00000000e+00 
 1.80163613e-05  1.40939988e+00  2.45420038e-01  0.00000000e+00 
 1.80200541e-05  1.40768679e+00  3.00811053e-01  0.00000000e+00 
 1.80216081e-05  1.40691071e+00  3.24120991e-01  0.00000000e+00 
 1.80238555e-05  1.40572416e+00  3.57833017e-01  0.00000000e+00 
 1.80265322e-05  1.40420313e+00  3.97983157e-01  0.00000000e+00 
 1.80294038e-05  1.40242608e+00  4.41057669e-01  0.00000000e+00 
 1.80307972e-05  1.40150430e+00  4.61958278e-01  0.00000000e+00 
 1.80327721e-05  1.40012543e+00  4.91581932e-01  0.00000000e+00 
 1.80337061e-05  1.39944207e+00  5.05590894e-01  0.00000000e+00 
 1.80345857e-05  1.39877906e+00  5.18786229e-01  0.00000000e+00 
 1.80353030e-05  1.39541958e+00  5.29545279e-01  0.00000000e+00 
 1.80356882e-05  1.38819911e+00  5.35322307e-01  0.00000000e+00 
 1.80361734e-05  1.38041673e+00  5.42601734e-01  0.00000000e+00 
 1.80367173e-05  1.37262471e+00  5.50759127e-01  0.00000000e+00 
 1.80374128e-05  1.36285496e+00  5.61192056e-01  0.00000000e+00 
 1.80388039e-05  1.34420285e+00  5.82057915e-01  0.00000000e+00 
 1.80415860e-05  1.30890739e+00  6.23789632e-01  0.00000000e+00 
 1.80445214e-05  1.26990880e+00  6.67821187e-01  0.00000000e+00 
 1.80485393e-05  1.20466566e+00  7.28089845e-01  0.00000000e+00 
 1.80501353e-05  1.17294547e+00  7.52030018e-01  0.00000000e+00 
 1.80509414e-05  1.15600267e+00  7.64121296e-01  0.00000000e+00 
 1.80517006e-05  1.13907936e+00  7.75509115e-01  0.00000000e+00 
 1.80525275e-05  1.11986892e+00  7.87912191e-01  0.00000000e+00 
 1.80541812e-05  1.07978745e+00  8.12718341e-01  0.00000000e+00 
 1.80567048e-05  1.01702900e+00  8.50572136e-01  0.00000000e+00 
 1.80615886e-05  9.05823043e-01  9.23829025e-01  0.00000000e+00 
 1.80667999e-05  8.19626385e-01  1.00199794e+00  0.00000000e+00 
 1.80684644e-05  8.00251184e-01  1.02696587e+00  0.00000000e+00 
 1.80700844e-05  7.85268001e-01  1.05126525e+00  0.00000000e+00 
 1.80707856e-05  7.79883648e-01  1.06178472e+00  0.00000000e+00 
 1.80714154e-05  7.75410637e-01  1.07123083e+00  0.00000000e+00 
 1.80718019e-05  7.72529724e-01  1.07702808e+00  0.00000000e+00 
 1.80721990e-05  7.69100927e-01  1.08298555e+00  0.00000000e+00 
 1.80726056e-05  7.64812569e-01  1.08908366e+00  0.00000000e+00 
 1.80731166e-05  7.59654069e-01  1.09674913e+00  0.00000000e+00 
 1.80732925e-05  7.60476542e-01  1.09938706e+00  0.00000000e+00 
