 time            vo1             vo2             vcmp            p1              p2             
 0.00000000e+00  8.75168796e-08  6.68794430e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 1.00000000e-09  1.96356613e-04  6.80562550e-02  1.50000243e+00  1.50000000e-02  0.00000000e+00 
 2.00000000e-09  3.92167954e-04  6.92311278e-02  1.50000246e+00  3.00000000e-02  0.00000000e+00 
 4.00000000e-09  7.84123859e-04  7.15837332e-02  1.50000248e+00  6.00000000e-02  0.00000000e+00 
 8.00000000e-09  1.52491584e-03  7.60283720e-02  1.50000253e+00  1.20000000e-01  0.00000000e+00 
 1.31373717e-08  1.67538718e-03  7.69313189e-02  1.50000259e+00  1.97060576e-01  0.00000000e+00 
 1.80640070e-08 -2.88081263e-03  4.95941233e-02  1.50000267e+00  2.70960105e-01  0.00000000e+00 
 2.21577541e-08 -6.07299294e-03  3.04410321e-02  1.50000274e+00  3.32366312e-01  0.00000000e+00 
 2.65056372e-08 -6.76826942e-03  2.62689369e-02  1.50000282e+00  3.97584558e-01  0.00000000e+00 
 3.08582440e-08 -7.24012354e-03  2.34379174e-02  1.50000290e+00  4.62873659e-01  0.00000000e+00 
 3.56650513e-08 -7.72202676e-03  2.05468167e-02  1.50000301e+00  5.34975770e-01  0.00000000e+00 
 4.25393851e-08 -8.31944688e-03  1.69623627e-02  1.50000316e+00  6.38090777e-01  0.00000000e+00 
 4.39718449e-08 -8.42977750e-03  1.63001019e-02  1.50000319e+00  6.59577673e-01  0.00000000e+00 
 4.68367644e-08 -8.63516777e-03  1.50679699e-02  1.50000326e+00  7.02551466e-01  0.00000000e+00 
 4.75717010e-08 -8.68454081e-03  1.47717386e-02  1.50000327e+00  7.13575515e-01  0.00000000e+00 
 4.90415742e-08 -8.77899056e-03  1.42041355e-02  1.50000330e+00  7.35623613e-01  0.00000000e+00 
 4.94196268e-08 -8.80243477e-03  1.40635004e-02  1.50000331e+00  7.41294402e-01  0.00000000e+00 
 4.95560408e-08 -8.81019334e-03  1.40132990e-02  1.50000331e+00  7.43340612e-01  0.00000000e+00 
 4.98288687e-08 -8.82768701e-03  1.39137546e-02  1.50000332e+00  7.47433030e-01  0.00000000e+00 
 4.98990455e-08 -8.83237549e-03  1.38883358e-02  1.50000332e+00  7.48485682e-01  0.00000000e+00 
 4.99243744e-08 -8.83425766e-03  1.38791801e-02  1.50000332e+00  7.48865616e-01  0.00000000e+00 
 4.99750323e-08 -8.83903049e-03  1.38608985e-02  1.50000332e+00  7.49625485e-01  0.00000000e+00 
 4.99880678e-08 -8.83448389e-03  1.38562006e-02  1.50000332e+00  7.49821016e-01  0.00000000e+00 
 4.99927794e-08 -8.84707088e-03  1.38545032e-02  1.50000332e+00  7.49891692e-01  0.00000000e+00 
 4.99943432e-08 -8.92054462e-03  1.38539399e-02  1.50000332e+00  7.49915148e-01  0.00000000e+00 
 4.99974706e-08 -8.88357562e-03  1.38528135e-02  1.50000332e+00  7.49962059e-01  0.00000000e+00 
 4.99982814e-08 -9.08592606e-03  1.38525215e-02  1.50000332e+00  7.49974221e-01  0.00000000e+00 
 4.99999029e-08 -8.87558621e-03  1.38519375e-02  1.50000332e+00  7.49998544e-01  0.00000000e+00 
 5.00001105e-08  9.02985513e-08  1.38518628e-02  1.50000332e+00  7.50001658e-01  0.00000000e+00 
 5.00001811e-08  9.02985533e-08  1.38518374e-02  1.50000332e+00  7.50002716e-01  0.00000000e+00 
 5.00002979e-08  9.02985548e-08  1.38517953e-02  1.50000332e+00  7.50004469e-01  0.00000000e+00 
 5.00003452e-08  9.02985546e-08  1.38517783e-02  1.50000332e+00  7.50005179e-01  0.00000000e+00 
 5.00004004e-08  9.02985547e-08  1.38517584e-02  1.50000332e+00  7.50006006e-01  0.00000000e+00 
 5.00004664e-08  9.02985518e-08  1.38517346e-02  1.50000332e+00  7.50006997e-01  0.00000000e+00 
 5.00005542e-08  9.02985529e-08  1.38517030e-02  1.50000332e+00  7.50008313e-01  0.00000000e+00 
 5.00007175e-08  9.02985552e-08  1.38516442e-02  1.50000332e+00  7.50010762e-01  0.00000000e+00 
 5.00010440e-08  9.02985555e-08  1.38515267e-02  1.50000332e+00  7.50015660e-01  0.00000000e+00 
 5.00014468e-08  9.02985553e-08  1.38513816e-02  1.50000332e+00  7.50021702e-01  0.00000000e+00 
 5.00022523e-08  9.02985531e-08  1.38510916e-02  1.50000332e+00  7.50033785e-01  0.00000000e+00 
 5.00038634e-08  9.02985511e-08  1.38505115e-02  1.50000332e+00  7.50057951e-01  0.00000000e+00 
 5.00070856e-08  9.02985497e-08  1.38493514e-02  1.50000332e+00  7.50106284e-01  0.00000000e+00 
 5.00135300e-08  9.02985470e-08  1.38470315e-02  1.50000332e+00  7.50202950e-01  0.00000000e+00 
 5.00264188e-08  9.02985455e-08  1.38423932e-02  1.50000332e+00  7.50396283e-01  0.00000000e+00 
 5.00521965e-08  9.02985434e-08  1.38331223e-02  1.50000332e+00  7.50782947e-01  0.00000000e+00 
 5.01037517e-08  9.02985412e-08  1.38146244e-02  1.50000332e+00  7.51556275e-01  0.00000000e+00 
 5.02068622e-08  9.02985414e-08  1.37777430e-02  1.50000332e+00  7.53102932e-01  0.00000000e+00 
 5.04130831e-08  9.02985440e-08  1.37044729e-02  1.50000333e+00  7.56196246e-01  0.00000000e+00 
 5.08255249e-08  9.02985446e-08  1.35599122e-02  1.50000334e+00  7.62382874e-01  0.00000000e+00 
 5.16504087e-08  9.02985449e-08  1.32787234e-02  1.50000335e+00  7.74756130e-01  0.00000000e+00 
 5.33001761e-08  9.02985458e-08  1.27481743e-02  1.50000338e+00  7.99502642e-01  0.00000000e+00 
 5.65997110e-08  9.02985485e-08  1.18146661e-02  1.50000343e+00  8.48995665e-01  0.00000000e+00 
 6.31987808e-08  9.02985496e-08  1.04505424e-02  1.50000344e+00  9.47981712e-01  0.00000000e+00 
 7.63969204e-08  9.02985503e-08  9.45751082e-03  1.50000257e+00  1.14595381e+00  0.00000000e+00 
 1.00000000e-07  9.02985511e-08  9.41870021e-03  1.50000079e+00  1.50000000e+00  0.00000000e+00 
 1.01263112e-07  9.02985515e-08  9.41310862e-03  1.49999954e+00  1.50000000e+00  0.00000000e+00 
 1.03789335e-07  9.02985538e-08  9.41315075e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.08841782e-07  9.02985556e-08  9.41325800e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.18946676e-07  9.02985554e-08  9.41346484e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.39156464e-07  9.02985548e-08  9.41387851e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.79576040e-07  9.02985553e-08  9.41470585e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 2.60415192e-07  9.02985528e-08  9.41636049e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 4.22093496e-07  9.02985478e-08  9.41966962e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 7.45450103e-07  9.02985412e-08  9.42628729e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.39216332e-06  9.02985237e-08  9.43952024e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 2.10000000e-06  9.02985022e-08  9.45400027e-03  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 2.11000000e-06  9.02985001e-08  9.44789526e-03  1.49999752e+00  1.35000000e+00  0.00000000e+00 
 2.13000000e-06  9.02984992e-08  9.72062627e-03  1.49999681e+00  1.05000000e+00  0.00000000e+00 
 2.13458333e-06  9.02984992e-08  1.01592903e-02  1.49999567e+00  9.81250000e-01  0.00000000e+00 
 2.14260417e-06  9.02985009e-08  1.16333695e-02  1.49999555e+00  8.60937500e-01  0.00000000e+00 
 2.15148437e-06 -9.20776165e-02  1.44128089e-02  1.49999577e+00  7.27734375e-01  0.00000000e+00 
 2.16924479e-06 -9.05787219e-02  2.34063637e-02  1.49999624e+00  4.61328125e-01  0.00000000e+00 
 2.17852545e-06 -8.96213874e-02  2.91501176e-02  1.49999646e+00  3.22118266e-01  0.00000000e+00 
 2.19076708e-06 -8.97220893e-02  2.85461341e-02  1.49999667e+00  1.38493873e-01  0.00000000e+00 
 2.20000000e-06 -9.08120198e-02  2.20062954e-02  1.49999678e+00  0.00000000e+00  0.00000000e+00 
 2.20117147e-06 -9.07862504e-02  2.21611331e-02  1.49999959e+00  0.00000000e+00  0.00000000e+00 
 2.20351440e-06 -9.07369452e-02  2.24569778e-02  1.49999962e+00  0.00000000e+00  0.00000000e+00 
 2.20820026e-06 -9.06413493e-02  2.30305417e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 2.21757198e-06 -9.04611064e-02  2.41120007e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 2.23631543e-06 -9.01372837e-02  2.60547953e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 2.25000000e-06 -8.99272577e-02  2.73149740e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 2.25374869e-06 -8.98740987e-02  2.76339880e-02  1.49999961e+00  0.00000000e+00  5.62303372e-02 
 2.26124607e-06 -8.97707152e-02  2.82542826e-02  1.49999961e+00  0.00000000e+00  1.68691012e-01 
 2.27624082e-06 -8.95763592e-02  2.94203337e-02  1.49999961e+00  0.00000000e+00  3.93612361e-01 
 2.28152900e-06 -8.95116262e-02  2.98086394e-02  1.49999961e+00  0.00000000e+00  4.72935043e-01 
 2.29078332e-06 -8.94027452e-02  3.04620706e-02  1.49999961e+00  0.00000000e+00  6.11749737e-01 
 2.30102916e-06 -5.00009687e-01  6.62827776e-02  1.49999961e+00  0.00000000e+00  7.65437434e-01 
 2.31067694e-06 -4.99996283e-01  6.63080099e-02  1.49999961e+00  0.00000000e+00  9.10154143e-01 
 2.32088176e-06 -4.99999491e-01  6.63171232e-02  1.49999961e+00  0.00000000e+00  1.06322634e+00 
 2.33513440e-06 -4.99999455e-01  6.63332514e-02  1.49999961e+00  0.00000000e+00  1.27701602e+00 
 2.35000000e-06 -4.99999411e-01  6.63488815e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 2.35285053e-06 -4.99999402e-01  6.63517211e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 2.35855159e-06 -4.99999385e-01  6.63573072e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 2.36995370e-06 -4.99999350e-01  6.63680571e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 2.39275794e-06 -4.99999278e-01  6.63880514e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 2.43836640e-06 -4.99999130e-01  6.64231434e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 2.52958333e-06 -4.99998823e-01  6.64796780e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 2.71201719e-06 -4.99998191e-01  6.65610964e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 3.07688491e-06 -4.99996902e-01  6.66637295e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 3.63806459e-06 -4.99994901e-01  6.67518719e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 4.35000000e-06 -4.99992354e-01  6.68098581e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 4.36000000e-06 -4.99992319e-01  6.68102463e-02  1.49999961e+00  0.00000000e+00  1.35000000e+00 
 4.38000000e-06 -4.99992247e-01  6.68110166e-02  1.49999961e+00  0.00000000e+00  1.05000000e+00 
 4.38458333e-06 -4.99992231e-01  6.68111919e-02  1.49999961e+00  0.00000000e+00  9.81250000e-01 
 4.39260417e-06 -4.99992202e-01  6.68114976e-02  1.49999961e+00  0.00000000e+00  8.60937500e-01 
 4.40148437e-06 -8.33195866e-02  6.68249797e-02  1.49999961e+00  0.00000000e+00  7.27734375e-01 
 4.41924479e-06 -8.33138110e-02  6.68599709e-02  1.49999961e+00  0.00000000e+00  4.61328125e-01 
 4.45000000e-06 -8.33028867e-02  6.69254695e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 4.45355208e-06 -8.33015843e-02  6.69333775e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 4.46065625e-06 -8.32989303e-02  6.69491544e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 4.47486458e-06 -8.32937133e-02  6.69805208e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 4.50000000e-06 -8.32845570e-02  6.70353858e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 4.50191718e-06 -8.29094489e-02  6.92861322e-02  1.50000244e+00  2.87577578e-02  0.00000000e+00 
 4.50575155e-06 -8.21646977e-02  7.37546505e-02  1.50000251e+00  8.62732735e-02  0.00000000e+00 
 4.51342029e-06 -8.19338809e-02  7.51394616e-02  1.50000259e+00  2.01304305e-01  0.00000000e+00 
 4.51931701e-06 -8.73938603e-02  4.23796548e-02  1.50000268e+00  2.89755208e-01  0.00000000e+00 
 4.52349857e-06 -8.90502240e-02  3.24414650e-02  1.50000276e+00  3.52478570e-01  0.00000000e+00 
 4.52806954e-06 -8.96152203e-02  2.90514745e-02  1.50000285e+00  4.21043090e-01  0.00000000e+00 
 4.53467801e-06 -9.03031337e-02  2.49236332e-02  1.50000298e+00  5.20170124e-01  0.00000000e+00 
 4.54146165e-06 -9.09092924e-02  2.12868217e-02  1.50000314e+00  6.21924727e-01  0.00000000e+00 
 4.55119875e-06  5.25580956e-05  1.72364322e-02  1.50000336e+00  7.67981182e-01  0.00000000e+00 
 4.56351297e-06  5.25578969e-05  1.42062441e-02  1.50000350e+00  9.52694494e-01  0.00000000e+00 
 4.58283237e-06  5.25577725e-05  1.32264050e-02  1.50000198e+00  1.24248548e+00  0.00000000e+00 
 4.60000000e-06  5.25577310e-05  1.32227914e-02  1.50000110e+00  1.50000000e+00  0.00000000e+00 
 4.60095670e-06  5.25577305e-05  1.32169967e-02  1.49999955e+00  1.50000000e+00  0.00000000e+00 
 4.60287009e-06  5.25577295e-05  1.32170200e-02  1.49999952e+00  1.50000000e+00  0.00000000e+00 
 4.60669688e-06  5.25577275e-05  1.32170982e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 4.61435045e-06  5.25577235e-05  1.32172441e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 4.62965760e-06  5.25577155e-05  1.32175358e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 4.66027191e-06  5.25576995e-05  1.32181191e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 4.72150051e-06  5.25576676e-05  1.32192859e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 4.84395772e-06  5.25576037e-05  1.32216192e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 5.08887213e-06  5.25574758e-05  1.32262857e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 5.57870095e-06  5.25572200e-05  1.32356173e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 6.55835860e-06  5.25567089e-05  1.32542755e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 6.60000000e-06  5.25566872e-05  1.32550685e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 6.60065307e-06  5.25566868e-05  1.32490870e-02  1.49999757e+00  1.49020401e+00  0.00000000e+00 
 6.60195920e-06  5.25566862e-05  1.32490393e-02  1.49999752e+00  1.47061202e+00  0.00000000e+00 
 6.60457146e-06  5.25566848e-05  1.32489906e-02  1.49999752e+00  1.43142804e+00  0.00000000e+00 
 6.60979599e-06  5.25566821e-05  1.32489498e-02  1.49999750e+00  1.35306008e+00  0.00000000e+00 
 6.62024506e-06  5.25566766e-05  1.32583422e-02  1.49999739e+00  1.19632417e+00  0.00000000e+00 
 6.63260474e-06  5.25566701e-05  1.37382088e-02  1.49999610e+00  1.01092893e+00  0.00000000e+00 
 6.63669968e-06  5.25566680e-05  1.42579397e-02  1.49999556e+00  9.49504753e-01  0.00000000e+00 
 6.64386584e-06  5.25566643e-05  1.57555744e-02  1.49999561e+00  8.42012449e-01  0.00000000e+00 
 6.65179979e-06 -9.14033553e-02  1.83367767e-02  1.49999580e+00  7.23003112e-01  0.00000000e+00 
 6.66766770e-06 -9.00838500e-02  2.62538258e-02  1.49999620e+00  4.84984439e-01  0.00000000e+00 
 6.67661655e-06 -8.91493078e-02  3.18611732e-02  1.49999642e+00  3.50751675e-01  0.00000000e+00 
 6.68949117e-06 -8.89767405e-02  3.28965629e-02  1.49999665e+00  1.57632394e-01  0.00000000e+00 
 6.69846826e-06 -8.99811019e-02  2.68703898e-02  1.49999677e+00  2.29760933e-02  0.00000000e+00 
 6.70000000e-06 -9.02283003e-02  2.53861678e-02  1.49999677e+00  0.00000000e+00  0.00000000e+00 
 6.70050109e-06 -9.02162632e-02  2.54594931e-02  1.49999957e+00  0.00000000e+00  0.00000000e+00 
 6.70150326e-06 -9.01936944e-02  2.55955098e-02  1.49999963e+00  0.00000000e+00  0.00000000e+00 
 6.70313901e-06 -9.01571179e-02  2.58146986e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 6.70641052e-06 -9.00856862e-02  2.62428535e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 6.71295353e-06 -8.99492015e-02  2.70617624e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 6.72603954e-06 -8.96978838e-02  2.85695458e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 6.75000000e-06 -8.92967167e-02  3.09765092e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 6.75261720e-06 -8.92577569e-02  3.12102185e-02  1.49999961e+00  0.00000000e+00  3.92580478e-02 
 6.75785161e-06 -8.91814993e-02  3.16681257e-02  1.49999961e+00  0.00000000e+00  1.17774143e-01 
 6.76832042e-06 -8.90357129e-02  3.25426271e-02  1.49999961e+00  0.00000000e+00  2.74806334e-01 
 6.77971022e-06 -8.88870287e-02  3.34344955e-02  1.49999961e+00  0.00000000e+00  4.45653297e-01 
 6.78434789e-06 -8.88292643e-02  3.37812952e-02  1.49999961e+00  0.00000000e+00  5.15218304e-01 
 6.79246380e-06 -8.87315634e-02  3.43674213e-02  1.49999961e+00  0.00000000e+00  6.36957066e-01 
 6.80144928e-06 -5.00009312e-01  6.62790590e-02  1.49999961e+00  0.00000000e+00  7.71739266e-01 
 6.81032718e-06 -4.99995617e-01  6.63038643e-02  1.49999961e+00  0.00000000e+00  9.04907700e-01 
 6.81971412e-06 -4.99998960e-01  6.63121556e-02  1.49999961e+00  0.00000000e+00  1.04571175e+00 
 6.83300922e-06 -4.99998928e-01  6.63276063e-02  1.49999961e+00  0.00000000e+00  1.24513832e+00 
 6.85000000e-06 -4.99998877e-01  6.63458973e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 6.85265902e-06 -4.99998869e-01  6.63485949e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 6.85797706e-06 -4.99998853e-01  6.63539064e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 6.86861315e-06 -4.99998821e-01  6.63641472e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 6.88988532e-06 -4.99998754e-01  6.63832583e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 6.93242965e-06 -4.99998617e-01  6.64169843e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 7.01751832e-06 -4.99998333e-01  6.64717449e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 7.18769567e-06 -4.99997745e-01  6.65513948e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 7.52805036e-06 -4.99996544e-01  6.66530032e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.07062060e-06 -4.99994610e-01  6.67444309e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.85000000e-06 -4.99991823e-01  6.68119046e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 8.86000000e-06 -4.99991787e-01  6.68122837e-02  1.49999961e+00  0.00000000e+00  1.35000000e+00 
 8.88000000e-06 -4.99991715e-01  6.68130359e-02  1.49999961e+00  0.00000000e+00  1.05000000e+00 
 8.88458333e-06 -4.99991699e-01  6.68132071e-02  1.49999961e+00  0.00000000e+00  9.81250000e-01 
 8.89260417e-06 -4.99991670e-01  6.68135055e-02  1.49999961e+00  0.00000000e+00  8.60937500e-01 
 8.90148438e-06 -8.33196609e-02  6.68266709e-02  1.49999961e+00  0.00000000e+00  7.27734375e-01 
 8.91924479e-06 -8.33139961e-02  6.68608412e-02  1.49999961e+00  0.00000000e+00  4.61328125e-01 
 8.95000000e-06 -8.33033450e-02  6.69248082e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.95355208e-06 -8.33020455e-02  6.69325317e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.96065625e-06 -8.32994994e-02  6.69479407e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 8.97486458e-06 -8.32943680e-02  6.69785767e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.00000000e-06 -8.32854481e-02  6.70321674e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 9.00191720e-06 -8.29103451e-02  6.92828897e-02  1.50000244e+00  2.87580324e-02  0.00000000e+00 
 9.00575161e-06 -8.21656127e-02  7.37512817e-02  1.50000251e+00  8.62740971e-02  0.00000000e+00 
 9.01342042e-06 -8.19357908e-02  7.51302107e-02  1.50000259e+00  2.01306226e-01  0.00000000e+00 
 9.01931160e-06 -8.74006311e-02  4.23411517e-02  1.50000268e+00  2.89674024e-01  0.00000000e+00 
 9.02348946e-06 -8.90620044e-02  3.23729092e-02  1.50000276e+00  3.52341970e-01  0.00000000e+00 
 9.02805712e-06 -8.96269795e-02  2.89826144e-02  1.50000285e+00  4.20856802e-01  0.00000000e+00 
 9.03463726e-06 -9.03124041e-02  2.48703526e-02  1.50000298e+00  5.19558937e-01  0.00000000e+00 
 9.04140061e-06 -9.09175206e-02  2.12396481e-02  1.50000313e+00  6.21009138e-01  0.00000000e+00 
 9.05118349e-06  5.08664831e-05  1.71646614e-02  1.50000335e+00  7.67752284e-01  0.00000000e+00 
 9.06343970e-06  5.08662859e-05  1.41405313e-02  1.50000350e+00  9.51595528e-01  0.00000000e+00 
 9.08275139e-06  5.08661619e-05  1.31495599e-02  1.50000200e+00  1.24127085e+00  0.00000000e+00 
 9.10000000e-06  5.08661205e-05  1.31458394e-02  1.50000109e+00  1.50000000e+00  0.00000000e+00 
 9.10095961e-06  5.08661200e-05  1.31400467e-02  1.49999955e+00  1.50000000e+00  0.00000000e+00 
 9.10287883e-06  5.08661191e-05  1.31400702e-02  1.49999952e+00  1.50000000e+00  0.00000000e+00 
 9.10671727e-06  5.08661172e-05  1.31401487e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.11439414e-06  5.08661133e-05  1.31402952e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.12974790e-06  5.08661056e-05  1.31405882e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.16045540e-06  5.08660902e-05  1.31411743e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.22187041e-06  5.08660593e-05  1.31423463e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.34470043e-06  5.08659976e-05  1.31446903e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 9.59036048e-06  5.08658742e-05  1.31493780e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.00816806e-05  5.08656273e-05  1.31587521e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.10643207e-05  5.08651338e-05  1.31774951e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.11000000e-05  5.08651158e-05  1.31781756e-02  1.49999953e+00  1.50000000e+00  0.00000000e+00 
 1.11005777e-05  5.08651155e-05  1.31721974e-02  1.49999758e+00  1.49133498e+00  0.00000000e+00 
 1.11017330e-05  5.08651150e-05  1.31721504e-02  1.49999751e+00  1.47400494e+00  0.00000000e+00 
 1.11040437e-05  5.08651138e-05  1.31721091e-02  1.49999753e+00  1.43934486e+00  0.00000000e+00 
 1.11086650e-05  5.08651115e-05  1.31720442e-02  1.49999750e+00  1.37002469e+00  0.00000000e+00 
 1.11179077e-05  5.08651068e-05  1.31754569e-02  1.49999744e+00  1.23138436e+00  0.00000000e+00 
 1.11318210e-05  5.08650998e-05  1.35873795e-02  1.49999630e+00  1.02268440e+00  0.00000000e+00 
 1.11380133e-05  5.08650967e-05  1.43976586e-02  1.49999547e+00  9.29801215e-01  0.00000000e+00 
 1.11500534e-05 -9.15251244e-02  1.76083182e-02  1.49999567e+00  7.49198752e-01  0.00000000e+00 
 1.11628193e-05 -9.05593977e-02  2.34026581e-02  1.49999607e+00  5.57710688e-01  0.00000000e+00 
 1.11714807e-05 -8.97040386e-02  2.85348112e-02  1.49999631e+00  4.27788932e-01  0.00000000e+00 
 1.11801350e-05 -8.88395204e-02  3.37217968e-02  1.49999649e+00  2.97975462e-01  0.00000000e+00 
 1.11902015e-05 -8.90351266e-02  3.25482515e-02  1.49999666e+00  1.46977069e-01  0.00000000e+00 
 1.12000000e-05 -9.01852410e-02  2.56475530e-02  1.49999678e+00  7.99360578e-15  0.00000000e+00 
 1.12012818e-05 -9.01560643e-02  2.58218032e-02  1.49999959e+00  0.00000000e+00  0.00000000e+00 
 1.12038455e-05 -9.01005393e-02  2.61554389e-02  1.49999962e+00  0.00000000e+00  0.00000000e+00 
 1.12088534e-05 -8.99956302e-02  2.67853047e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 1.12188692e-05 -8.97986329e-02  2.79671501e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 1.12389008e-05 -8.94475981e-02  3.00733505e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 1.12500000e-05 -8.92745435e-02  3.11116696e-02  1.49999961e+00  0.00000000e+00  0.00000000e+00 
 1.12540063e-05 -8.92163816e-02  3.14605219e-02  1.49999961e+00  0.00000000e+00  6.00948163e-02 
 1.12620190e-05 -8.91036020e-02  3.21372648e-02  1.49999961e+00  0.00000000e+00  1.80284449e-01 
 1.12780442e-05 -8.88925615e-02  3.34035253e-02  1.49999961e+00  0.00000000e+00  4.20663714e-01 
 1.12829943e-05 -8.88311791e-02  3.37719123e-02  1.49999961e+00  0.00000000e+00  4.94914268e-01 
 1.12916568e-05 -8.87276344e-02  3.43931844e-02  1.49999961e+00  0.00000000e+00  6.24852737e-01 
 1.13012475e-05 -5.00008114e-01  6.62827635e-02  1.49999961e+00  0.00000000e+00  7.68713184e-01 
 1.13107287e-05 -4.99995293e-01  6.63073281e-02  1.49999961e+00  0.00000000e+00  9.10931113e-01 
 1.13207537e-05 -4.99998420e-01  6.63164178e-02  1.49999961e+00  0.00000000e+00  1.06130591e+00 
 1.13349493e-05 -4.99998385e-01  6.63326301e-02  1.49999961e+00  0.00000000e+00  1.27423916e+00 
 1.13500000e-05 -4.99998340e-01  6.63485862e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 1.13528391e-05 -4.99998331e-01  6.63514352e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 1.13585173e-05 -4.99998314e-01  6.63570398e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 1.13698738e-05 -4.99998279e-01  6.63678242e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 1.13925867e-05 -4.99998208e-01  6.63878794e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
 1.14380124e-05 -4.99998060e-01  6.64230691e-02  1.49999961e+00  0.00000000e+00  1.50000000e+00 
